time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.385400,-0.5107,0.2635,1.1077,1.248
6.389575,0.0252,0.2759,1.1229,1.157
6.394325,0.5467,0.2778,1.1622,1.314
6.399760,1.0294,0.3167,1.1742,1.593
6.404723,1.3919,0.2963,1.0443,1.765
6.410461,1.6203,0.2600,0.7438,1.802
6.414830,1.7102,0.2460,0.3436,1.762
6.418517,1.6334,0.2787,-0.0278,1.657
6.424315,1.4238,0.3630,-0.3086,1.501
6.429632,1.1436,0.4515,-0.5227,1.336
6.433288,0.7833,0.5208,-0.6698,1.155
6.451949,0.3525,0.5426,-0.7452,0.987
6.453602,-0.1584,0.5079,-0.7389,0.911
6.454586,-0.7113,0.4317,-0.6365,1.048
6.455735,-1.2201,0.2861,-0.5338,1.362
6.458609,-1.6417,0.0667,-0.4404,1.701
6.475235,-1.9572,-0.2406,-0.3328,2.000
6.475726,-2.1426,-0.5976,-0.2254,2.236
6.475958,-2.1553,-0.9807,-0.1085,2.370
6.477471,-1.9766,-1.3326,0.0950,2.386
6.483161,-1.6547,-1.6396,0.2948,2.348
6.488902,-1.2715,-1.8549,0.4770,2.299
6.494915,-0.8317,-2.0223,0.4889,2.241
6.498451,-0.4262,-2.0903,0.2825,2.152
6.505598,-0.1644,-2.0116,-0.0183,2.018
6.509018,-0.1227,-1.8249,-0.2365,1.844
6.515412,-0.2912,-1.6548,-0.2812,1.704
6.520373,-0.6365,-1.5343,-0.2239,1.676
6.525681,-1.0342,-1.4623,-0.1410,1.797
6.528944,-1.3363,-1.4856,-0.1087,2.001
6.533609,-1.5388,-1.6129,-0.1068,2.232
6.537986,-1.5511,-1.8957,-0.1355,2.453
6.544291,-1.4160,-2.2523,-0.0283,2.661
6.548984,-1.1573,-2.6112,0.2616,2.868
6.563446,-0.6936,-2.9296,0.5997,3.070
6.563973,-0.0919,-3.1744,0.8180,3.279
6.564226,0.5619,-3.2892,0.8496,3.443
6.569547,1.2294,-3.1796,0.7044,3.481
6.573910,1.8345,-2.8994,0.3871,3.453
6.578026,2.3012,-2.5074,-0.0545,3.404
6.583625,2.5489,-2.0331,-0.5253,3.302
6.589428,2.5590,-1.5242,-0.8537,3.098
6.593864,2.2934,-0.9945,-0.8532,2.641
6.599037,1.8570,-0.4913,-0.5084,1.987
6.604056,1.2774,-0.0378,-0.0043,1.278
6.609400,0.6253,0.2909,0.4216,0.808
6.614298,-0.0287,0.4290,0.6326,0.765
6.619099,-0.5612,0.3542,0.5961,0.892
6.624829,-0.9002,0.0487,0.2873,0.946
6.630912,-0.9831,-0.4097,-0.1135,1.071
6.634080,-0.7806,-0.8586,-0.3689,1.218
6.638548,-0.3685,-1.2749,-0.4424,1.399
6.650902,0.1823,-1.6269,-0.4169,1.689
6.651584,0.8058,-1.9449,-0.4802,2.159
6.658685,1.4072,-2.1632,-0.6524,2.662
6.659356,1.8339,-2.2206,-0.8380,2.999
6.677044,2.0286,-2.1515,-0.9357,3.102
6.677557,1.9765,-2.0280,-0.8965,2.970
6.677752,1.6581,-1.8739,-0.7669,2.617
6.678034,1.1114,-1.6504,-0.5367,2.061
6.684387,0.4652,-1.3807,-0.1574,1.465
6.689037,-0.1617,-1.1167,0.4245,1.206
6.693974,-0.7606,-0.9349,1.0427,1.594
6.697850,-1.2936,-0.8203,1.4585,2.115
6.704904,-1.6412,-0.7580,1.5520,2.383
6.709087,-1.7694,-0.7186,1.3507,2.339
6.714878,-1.6581,-0.7590,1.0534,2.106
6.718169,-1.2542,-0.8120,0.8020,1.696
6.724737,-0.6290,-0.9354,0.5953,1.275
6.729975,0.1800,-1.0912,0.3362,1.156
6.733048,1.0295,-1.2466,0.2111,1.631
6.738082,1.7282,-1.3694,0.4216,2.245
6.743395,2.1799,-1.3988,0.9361,2.754
6.747974,2.2838,-1.3075,1.4262,2.993
6.760750,1.9587,-1.1387,1.6918,2.828
6.762177,1.3011,-0.8867,1.7994,2.391
6.763576,0.4301,-0.5982,1.8786,2.018
6.770783,-0.4921,-0.3199,1.8391,1.930
6.782328,-1.3180,-0.1325,1.5957,2.074
6.782871,-2.0382,0.0417,1.1384,2.335
6.783146,-2.6618,0.2272,0.6335,2.746
6.788928,-3.1022,0.4199,0.2131,3.138
6.793427,-3.2391,0.5582,-0.0432,3.287
6.798557,-3.1681,0.6802,-0.0789,3.241
6.804835,-2.8179,0.7618,-0.0469,2.919
6.808847,-2.1413,0.7599,-0.1043,2.275
6.815675,-1.3109,0.7793,-0.1455,1.532
6.819777,-0.3701,0.7762,-0.1076,0.867
6.823375,0.5135,0.7784,0.0631,0.935
6.827829,1.2111,0.7798,0.3192,1.475
6.834462,1.6655,0.7890,0.5658,1.928
6.837597,1.7094,0.8529,0.6415,2.015
6.850329,1.2907,0.9091,0.4414,1.639
6.851713,0.4197,0.9486,0.1854,1.054
6.853496,-0.6546,0.9725,0.2509,1.199
6.858572,-1.7269,0.9483,0.5467,2.045
6.873561,-2.6168,0.9196,0.8393,2.898
6.874052,-3.3155,0.8822,0.8325,3.530
6.874414,-3.8329,0.9133,0.6120,3.987
6.878196,-4.2169,1.0374,0.4117,4.362
6.883310,-4.4486,1.2695,0.0971,4.627
6.888441,-4.4468,1.5911,-0.2083,4.728
6.894552,-3.9672,1.8684,-0.4435,4.408
6.898610,-2.9957,2.0054,-0.4365,3.631
6.905036,-1.5372,1.8678,-0.4698,2.464
6.909052,0.0975,1.4355,-0.4568,1.510
6.912961,1.4925,0.9417,-0.4256,1.815
6.919987,2.4720,0.5621,-0.2993,2.553
6.923313,2.9603,0.3574,-0.1439,2.985
6.929302,2.9242,0.3937,-0.1262,2.953
6.933246,2.4076,0.4985,-0.2123,2.468
6.937491,1.5832,0.5571,-0.2922,1.704
6.944477,0.5751,0.5655,-0.1744,0.825
6.948351,-0.6137,0.6300,0.0079,0.880
6.962669,-1.8264,0.7708,0.2312,1.996
6.963159,-2.8346,0.9028,0.3374,2.994
6.963425,-3.5718,0.9797,0.1392,3.706
6.968462,-4.0810,1.0407,-0.2643,4.220
6.973646,-4.2953,1.0965,-0.8737,4.518
6.977990,-4.3390,1.2577,-1.4940,4.758
6.982632,-4.0251,1.4911,-1.8057,4.657
6.987816,-3.2337,1.6145,-1.8288,4.051
6.993963,-1.9071,1.4977,-1.6494,2.933
6.999261,-0.3173,1.2064,-1.5065,1.956
7.003178,1.0146,0.9403,-1.3705,1.947
7.009938,1.9890,0.7366,-1.1498,2.413
7.013976,2.5586,0.6081,-0.6999,2.721
7.018361,2.6369,0.5633,-0.0672,2.697
7.023289,2.3041,0.5917,0.5491,2.441
7.028592,1.7883,0.6122,0.6674,2.005
7.032537,1.0841,0.5828,0.3165,1.271
7.037176,0.3303,0.4956,-0.2510,0.646
7.042731,-0.3818,0.3958,-0.8694,1.029
7.047956,-0.9899,0.4283,-1.2915,1.683
7.059594,-1.5184,0.6411,-1.5369,2.254
7.061165,-1.8711,0.8958,-1.5586,2.595
7.066637,-1.9707,1.0864,-1.5009,2.705
7.067180,-1.7874,1.0839,-1.6946,2.691
7.083308,-1.3019,0.8885,-1.8383,2.422
7.083828,-0.7200,0.4657,-1.2300,1.499
7.084039,0.0802,0.5603,-3.7707,3.813
7.089206,1.2774,0.7863,-2.9244,3.287
7.093372,1.9506,1.1395,-1.8008,2.889
7.098222,2.4031,1.6919,-1.6876,3.389
7.103358,2.8401,2.2656,-0.6216,3.686
7.108962,2.9811,2.8203,0.6681,4.158
7.112309,2.7902,3.3353,1.3660,4.558
7.118934,2.3711,3.6817,1.1914,4.538
7.123590,1.7315,3.7648,0.6718,4.198
7.128844,0.8494,3.6521,0.1866,3.754
7.133731,-0.2430,3.3009,-0.1874,3.315
7.138976,-1.4451,2.7207,-0.2208,3.089
7.146173,-2.6354,1.9638,-0.0963,3.288
7.148520,-3.7106,1.0308,-0.0455,3.851
7.163348,-4.4037,-0.0534,-0.3098,4.415
7.163849,-4.5777,-1.2440,-0.9108,4.830
7.164099,-4.0836,-2.4483,-1.5962,5.022
7.168286,-3.0897,-3.4212,-1.8742,4.976
7.174013,-1.7161,-3.8672,-1.5343,4.500
7.178704,-0.3487,-3.6351,-1.0216,3.792
7.184257,1.0300,-2.9241,-0.5417,3.147
7.189727,2.2793,-2.0812,-0.1561,3.090
7.195292,3.0804,-1.2612,0.2127,3.335
7.199050,3.1502,-0.4455,1.0488,3.350
7.203452,2.7383,0.3691,2.9670,4.054
7.207700,1.8757,1.1906,4.8267,5.313
7.213961,0.8037,1.7706,5.5494,5.880
7.218993,0.0387,1.8442,4.3520,4.727
7.223046,-0.9085,1.5507,1.8840,2.604
7.229068,-1.9162,1.0618,-0.3880,2.225
7.232135,-2.5842,0.4172,-1.8255,3.191
7.237476,-2.7730,-0.3505,-2.8514,3.993
7.243804,-2.6678,-1.0991,-3.5441,4.570
7.248017,-2.2140,-1.7969,-3.4506,4.476
7.258915,-1.3120,-2.3747,-2.6433,3.788
7.260963,-0.2804,-2.6999,-1.8306,3.274
7.262803,0.4164,-2.6913,-1.0313,2.912
7.285334,0.6746,-2.3109,0.0715,2.408
7.285781,0.5336,-1.5732,0.6656,1.790
7.286025,-0.0904,-0.6541,1.0867,1.272
7.286179,-0.5420,-0.0391,2.3802,2.441
7.287508,-0.9554,0.6797,2.7557,2.995
7.292557,-1.6156,1.5302,4.3530,4.889
7.297316,-2.3526,2.3136,6.7907,7.550
7.303326,-2.9634,2.8512,7.6115,8.651
7.308118,-3.2217,2.7771,5.8359,7.221
7.314045,-3.1203,2.3935,2.3726,4.593
7.317480,-3.4197,2.1070,-0.8288,4.101
7.322035,-3.5075,1.4497,-2.7176,4.668
7.328089,-3.2218,0.4205,-3.5777,4.833
7.332602,-2.3470,-0.8246,-3.9217,4.644
7.337434,-1.0589,-2.0006,-3.9654,4.566
7.343076,0.2649,-2.8839,-3.6570,4.665
7.347142,1.4221,-3.4235,-3.0112,4.776
7.357233,2.1743,-3.5487,-2.1810,4.699
7.359302,2.1759,-3.1460,-1.0462,3.966
7.387661,1.5822,-2.3021,0.0350,2.794
7.388696,0.7745,-1.2902,0.8527,1.730
7.389224,-0.0818,-0.3106,1.4698,1.504
7.389630,-0.9668,0.5559,2.1738,2.443
7.390078,-1.7655,1.2810,3.3621,4.008
7.390662,-2.4406,1.8788,4.7000,5.619
7.394720,-2.9405,2.2780,5.3838,6.544
7.397204,-3.4042,2.5187,4.9546,6.518
7.403122,-3.4610,2.4117,3.4747,5.465
7.409516,-3.3029,2.0265,1.2169,4.062
7.414815,-2.9522,1.3891,-1.1398,3.456
7.419945,-2.3573,0.5532,-2.9838,3.843
7.422994,-1.5174,-0.2952,-4.0766,4.360
7.428607,-0.4737,-1.0287,-4.4281,4.571
7.432999,0.7425,-1.6308,-4.1534,4.523
7.437651,1.8021,-2.1229,-3.5398,4.504
7.451107,2.3016,-2.3632,-2.5872,4.192
7.453330,2.2843,-2.3537,-1.2904,3.525
7.455298,1.7533,-2.0816,-0.0460,2.722
7.458599,0.9126,-1.6139,0.8926,2.058
7.462700,0.0222,-1.0649,1.7075,2.012
7.474969,-0.7871,-0.4912,2.7001,2.855
7.475504,-1.5243,0.0787,3.8654,4.156
7.477808,-2.2798,0.6404,4.9258,5.465
7.482561,-2.7952,1.1375,4.9722,5.816
7.488244,-2.9682,1.5007,3.7370,5.003
7.492920,-2.8624,1.7191,1.7608,3.775
7.497622,-2.5212,1.8140,-0.1577,3.110
7.504625,-2.1597,1.8202,-1.7465,3.321
7.507947,-1.6093,1.6180,-2.8002,3.612
7.513916,-0.6619,1.1873,-3.2566,3.529
7.518475,0.5138,0.5795,-3.3359,3.425
7.523870,1.4103,0.0086,-3.1863,3.484
7.527407,2.0758,-0.5365,-2.6783,3.431
7.531851,2.5427,-1.0106,-1.8498,3.303
7.536608,2.6415,-1.3631,-1.0210,3.143
7.545084,2.3880,-1.6058,-0.1818,2.883
7.546818,1.7630,-1.7303,0.6920,2.565
7.567873,0.8986,-1.7950,1.6152,2.577
7.568473,0.0660,-1.8822,2.3679,3.026
7.568676,-0.6073,-1.9680,2.8691,3.532
7.568982,-1.1229,-2.0326,3.1094,3.881
7.575955,-1.4208,-2.0650,3.1221,4.004
7.578242,-1.7905,-1.9146,2.9976,3.982
7.583032,-2.0192,-1.6461,2.6252,3.698
7.587586,-1.9130,-1.3870,2.0428,3.124
7.594071,-1.6373,-1.1398,1.2019,2.329
7.598976,-1.3710,-0.8696,0.3222,1.655
7.603092,-1.0342,-0.6325,-0.3910,1.274
7.609145,-0.6854,-0.4144,-0.9429,1.237
7.613981,-0.4291,-0.2300,-1.3669,1.451
7.619487,-0.2397,-0.1090,-1.5479,1.570
7.624178,-0.0952,-0.0528,-1.4951,1.499
7.628213,0.0079,-0.0869,-1.2848,1.288
7.634148,-0.0496,-0.1979,-1.0887,1.108
7.637567,-0.2005,-0.3821,-0.9735,1.065
7.647388,-0.3164,-0.6205,-0.8815,1.123
7.648773,-0.3958,-0.8416,-0.6788,1.151
7.668689,-0.4202,-1.0124,-0.3079,1.139
7.669064,-0.3828,-1.1576,0.2358,1.242
7.669289,-0.2158,-1.2443,0.6751,1.432
7.669435,0.0623,-1.3199,0.9381,1.620
7.672463,0.3284,-1.3888,1.0534,1.774
7.677401,0.5078,-1.4312,1.0689,1.857
7.683432,0.5987,-1.4945,0.9939,1.892
7.687635,0.5718,-1.6071,0.8572,1.909
7.694310,0.3986,-1.7831,0.6970,1.956
7.697487,0.1619,-1.9652,0.5181,2.039
7.702811,-0.0641,-2.1725,0.3016,2.194
7.709044,-0.2290,-2.3762,0.0620,2.388
7.713994,-0.3300,-2.5044,-0.1577,2.531
7.716870,-0.3792,-2.4992,-0.3146,2.547
7.723218,-0.2790,-2.3746,-0.3516,2.417
7.730641,-0.0470,-2.1204,-0.2019,2.130
7.734291,0.3224,-1.7795,0.0861,1.811
7.736792,0.7427,-1.3521,0.4743,1.614
7.741889,1.1509,-0.9723,0.9146,1.762
7.747004,1.4635,-0.6646,1.3690,2.111
7.757230,1.6012,-0.4677,1.7084,2.388
7.758742,1.5810,-0.3051,1.8279,2.436
7.778905,1.4304,-0.1478,1.7369,2.255
7.779381,1.2062,-0.0049,1.4596,1.894
7.779590,0.9895,0.2058,1.1632,1.541
7.779727,0.8084,0.4749,0.9241,1.316
7.781470,0.6527,0.7689,0.7134,1.235
7.787596,0.5892,1.0299,0.4117,1.256
7.792470,0.5651,1.1861,-0.0049,1.314
7.797935,0.5329,1.2901,-0.4501,1.467
7.803172,0.4881,1.3274,-0.8280,1.639
7.809495,0.4362,1.2881,-1.1769,1.799
7.812845,0.2869,1.1913,-1.4297,1.883
7.817632,0.1319,1.0221,-1.6868,1.977
7.821628,-0.0277,0.8287,-1.9529,2.122
7.827862,-0.2913,0.6112,-2.1037,2.210
7.833425,-0.6153,0.4319,-2.0149,2.151
7.838890,-0.8799,0.2666,-1.6867,1.921
7.852731,-1.1856,0.1677,-1.1863,1.686
7.854283,-1.4560,0.1013,-0.6908,1.615
7.855328,-1.7007,0.0769,-0.1761,1.712
7.858653,-1.8912,0.1426,0.3288,1.925
7.862296,-1.9131,0.3224,0.7426,2.077
7.873876,-1.8058,0.5686,1.0317,2.156
7.874265,-1.5753,0.8293,1.1529,2.121
7.877363,-1.2230,1.0475,1.1396,1.973
7.882969,-0.8269,1.2003,1.0058,1.771
7.887621,-0.4882,1.3359,0.8805,1.673
7.892277,-0.2693,1.4495,0.8067,1.681
7.898139,-0.1168,1.5215,0.7033,1.680
7.902708,0.0134,1.5518,0.4893,1.627
7.907473,0.0940,1.5878,0.1792,1.601
7.912452,0.1263,1.6012,-0.1309,1.611
7.916866,0.1353,1.6209,-0.3743,1.669
7.922806,0.1454,1.6181,-0.5556,1.717
7.927513,0.1234,1.6024,-0.6846,1.747
7.932621,0.1025,1.5166,-0.7852,1.711
7.937336,0.0631,1.3845,-0.8480,1.625
7.941738,0.0146,1.2540,-0.8681,1.525
7.946688,-0.0529,1.1009,-0.8695,1.404
7.958837,-0.1294,0.9921,-0.8235,1.296
7.960276,-0.2150,0.8795,-0.7635,1.184
7.961215,-0.3190,0.7724,-0.7277,1.108
7.980859,-0.4124,0.6753,-0.7014,1.057
7.981296,-0.4618,0.5638,-0.6464,0.974
7.981473,-0.4721,0.4286,-0.5865,0.866
7.981620,-0.5582,0.3123,-0.5266,0.828
7.987677,-0.6484,0.2243,-0.4377,0.814
7.992708,-0.6666,0.1025,-0.2866,0.733
7.997431,-0.6518,-0.0008,-0.0541,0.654
8.004073,-0.5763,-0.0763,0.2166,0.620
8.007585,-0.4552,-0.1668,0.4632,0.670
8.012340,-0.2987,-0.2486,0.6139,0.727
8.016801,-0.1023,-0.3070,0.6066,0.687
8.022896,0.0770,-0.3706,0.4079,0.556
8.027751,0.2355,-0.4055,0.0994,0.479
8.032071,0.3647,-0.4450,-0.2375,0.623
8.037107,0.4230,-0.4699,-0.4879,0.799
8.041019,0.3969,-0.4944,-0.5945,0.869
8.047399,0.2968,-0.4996,-0.5812,0.822
8.058229,0.1949,-0.5193,-0.4384,0.707
8.059619,0.0671,-0.5542,-0.2140,0.598
8.086914,-0.0680,-0.5947,0.0489,0.601
8.087558,-0.1970,-0.6556,0.2978,0.747
8.087790,-0.2825,-0.7513,0.4847,0.938
8.088007,-0.3253,-0.8671,0.5140,1.059
8.088207,-0.3020,-0.9548,0.4382,1.093
8.088483,-0.2842,-0.9900,0.2765,1.066
8.092634,-0.2287,-0.9722,0.0621,1.001
8.096614,-0.1873,-0.9008,-0.1667,0.935
8.101942,-0.1259,-0.7754,-0.3526,0.861
8.109193,-0.0586,-0.6341,-0.4097,0.757
8.113721,-0.0618,-0.4721,-0.3046,0.565
8.120186,-0.0975,-0.3042,-0.0184,0.320
8.122688,-0.1424,-0.1405,0.3247,0.381
8.127752,-0.2306,-0.0248,0.6050,0.648
8.131875,-0.3336,0.0187,0.7752,0.844
8.136960,-0.4514,0.0137,0.8496,0.962
8.142718,-0.5507,-0.0254,0.8285,0.995
8.148007,-0.6317,-0.0748,0.6784,0.930
8.162069,-0.6848,-0.1199,0.5239,0.871
8.163278,-0.7052,-0.1464,0.3650,0.807
8.163791,-0.7074,-0.1590,0.1728,0.745
8.170595,-0.6815,-0.1719,0.0288,0.703
8.171018,-0.6179,-0.1614,-0.1006,0.646
8.187392,-0.5161,-0.1512,-0.2106,0.578
8.187797,-0.4095,-0.1556,-0.2964,0.529
8.187951,-0.2687,-0.1364,-0.3341,0.450
8.192706,-0.1224,-0.1269,-0.3477,0.390
8.196941,0.0249,-0.1031,-0.3324,0.349
8.201844,0.1591,-0.0842,-0.3074,0.356
8.209836,0.2323,-0.0655,-0.2535,0.350
8.213079,0.2875,-0.0467,-0.1614,0.333
8.217527,0.3197,-0.0231,-0.0740,0.329
8.222779,0.3193,0.0004,-0.0010,0.319
8.227647,0.2666,0.0429,0.0673,0.278
8.231950,0.2142,0.0949,0.1306,0.268
8.237222,0.1522,0.1518,0.1891,0.286
8.245220,0.0753,0.1895,0.2570,0.328
8.246613,0.0313,0.2515,0.2816,0.379
8.265608,-0.0520,0.3088,0.3011,0.434
8.265989,-0.1222,0.3714,0.3012,0.494
8.266162,-0.1841,0.4248,0.2722,0.537
8.266303,-0.2283,0.4595,0.2238,0.560
8.271828,-0.2739,0.5042,0.1751,0.600
8.276977,-0.3113,0.5207,0.0687,0.610
8.280901,-0.3210,0.5279,-0.0522,0.620
8.287819,-0.3321,0.5117,-0.1493,0.628
8.292586,-0.3344,0.4862,-0.2274,0.632
8.296772,-0.3373,0.4515,-0.2960,0.637
8.303338,-0.2686,0.3931,-0.3168,0.572
8.309192,-0.1998,0.3255,-0.2850,0.477
8.312726,-0.1166,0.2343,-0.2007,0.330
8.317168,-0.0139,0.1528,-0.1164,0.193
8.322511,0.0702,0.0282,-0.0418,0.086
8.327366,0.1120,-0.0629,0.0330,0.133
8.332428,0.1356,-0.1494,0.0601,0.211
8.336261,0.1122,-0.2410,0.0586,0.272
8.341712,0.0802,-0.2899,0.0479,0.305
8.346699,0.0540,-0.3151,0.0470,0.323
8.357726,0.0138,-0.3357,0.0319,0.337
8.359207,-0.0261,-0.3421,0.0503,0.347
8.378338,-0.0518,-0.3533,0.0879,0.368
8.378780,-0.0973,-0.3501,0.1157,0.381
8.378933,-0.1148,-0.3564,0.1291,0.396
8.379080,-0.1185,-0.3723,0.0898,0.401
8.381905,-0.1035,-0.3689,0.0552,0.387
8.388039,-0.0982,-0.3607,0.0493,0.377
8.393310,-0.1024,-0.3524,0.0625,0.372
8.398946,-0.1254,-0.3348,0.1093,0.374
8.402648,-0.1146,-0.3320,0.1802,0.395
8.408304,-0.1132,-0.3585,0.2464,0.450
8.412741,-0.1253,-0.3829,0.2916,0.497
8.417183,-0.1472,-0.3887,0.3033,0.515
8.423458,-0.1554,-0.3903,0.2914,0.511
8.426902,-0.1879,-0.3782,0.2701,0.501
8.433328,-0.2209,-0.3287,0.2254,0.456
8.436683,-0.2353,-0.2942,0.1430,0.403
8.450509,-0.2546,-0.2459,0.0519,0.358
8.451759,-0.2786,-0.1885,-0.0194,0.337
8.452321,-0.2831,-0.1270,-0.0806,0.321
8.458621,-0.2823,-0.0945,-0.1221,0.322
8.462624,-0.2714,-0.0718,-0.1348,0.311
8.477858,-0.2694,-0.0303,-0.1379,0.304
8.478273,-0.2526,0.0015,-0.1076,0.275
8.478513,-0.2355,0.0236,-0.0775,0.249
8.481875,-0.2231,0.0360,-0.0334,0.228
8.487069,-0.2152,0.0625,0.0009,0.224
8.493250,-0.1981,0.0745,0.0396,0.215
8.498003,-0.1768,0.0816,0.0590,0.203
8.501939,-0.1607,0.0742,0.0877,0.198
8.506660,-0.1452,0.0716,0.0735,0.178
8.512521,-0.1303,0.0548,0.0640,0.155
8.516959,-0.1111,0.0427,0.0356,0.124
8.523043,-0.0781,0.0450,0.0217,0.093
8.526947,-0.0647,0.0426,-0.0064,0.078
8.532574,-0.0417,0.0448,-0.0532,0.081
8.535888,-0.0284,0.0710,-0.0759,0.108
8.541963,-0.0385,0.0827,-0.1174,0.149
8.546906,-0.0434,0.1040,-0.1586,0.195
8.562089,-0.0335,0.1252,-0.1519,0.200
8.563554,-0.0424,0.1322,-0.1596,0.212
8.564158,-0.0555,0.1536,-0.1577,0.227
8.570665,-0.0636,0.1750,-0.1322,0.228
8.574824,-0.0859,0.1918,-0.0974,0.232
8.587311,-0.0985,0.2086,-0.0631,0.239
8.587711,-0.1112,0.2113,-0.0243,0.240
8.587890,-0.1242,0.2236,0.0235,0.257
8.591720,-0.1326,0.2217,0.0565,0.264
8.596729,-0.1224,0.2009,0.0655,0.244
8.601154,-0.1127,0.1995,0.0268,0.231
8.606716,-0.0939,0.1792,-0.0070,0.202
8.612545,-0.0942,0.1593,-0.0263,0.187
8.617436,-0.0707,0.1397,-0.0502,0.164
8.621397,-0.0614,0.1157,-0.0454,0.139
8.627826,-0.0568,0.1157,-0.0597,0.142
8.631813,-0.0473,0.1060,-0.0453,0.125
8.636357,-0.0423,0.0870,-0.0358,0.103
8.642697,-0.0370,0.0870,-0.0785,0.123
8.646942,-0.0740,0.0728,-0.1255,0.163
8.659611,-0.0912,0.0589,-0.1437,0.180
8.661163,-0.1175,0.0358,-0.1379,0.185
8.661859,-0.1101,0.0131,-0.1181,0.162
8.688743,-0.1028,0.0003,-0.0748,0.127
8.689306,-0.1004,-0.0122,-0.0223,0.104
8.689526,-0.0984,-0.0245,0.0105,0.102
8.689758,-0.0966,-0.0366,0.0194,0.105
8.689927,-0.0760,-0.0391,0.0186,0.087
8.691732,-0.0652,-0.0510,0.0083,0.083
8.696291,-0.0640,-0.0817,0.0028,0.104
8.700410,-0.0675,-0.1074,0.0021,0.127
8.706480,-0.0662,-0.1141,0.0109,0.132
8.711405,-0.0555,-0.1398,0.0198,0.152
8.717352,-0.0735,-0.1607,0.0096,0.177
8.721699,-0.1007,-0.1673,-0.0005,0.195
8.728418,-0.1134,-0.1737,-0.0200,0.208
8.732794,-0.1116,-0.1518,-0.0013,0.188
8.739605,-0.0765,-0.1301,0.0173,0.152
8.743306,-0.0797,-0.1181,0.0453,0.150
8.748304,-0.0781,-0.1016,0.0445,0.136
8.763398,-0.0907,-0.0949,0.0581,0.144
8.764775,-0.0887,-0.0978,0.0479,0.140
8.765441,-0.0679,-0.0722,0.0568,0.114
8.766089,-0.0660,-0.0755,0.0467,0.111
8.774699,-0.0690,-0.0693,0.0556,0.112
8.788192,-0.0670,-0.0680,0.0361,0.102
8.788621,-0.0745,-0.0715,0.0310,0.108
8.788803,-0.0723,-0.0798,0.0164,0.109
8.792273,-0.0699,-0.0690,0.0116,0.099
8.796630,-0.0866,-0.0632,0.0258,0.110
8.801699,-0.0746,-0.0386,0.0351,0.091
8.809251,-0.0866,-0.0379,0.0539,0.109
8.812635,-0.0796,-0.0326,0.0631,0.107
8.816088,-0.0682,-0.0321,0.0721,0.104
8.822824,-0.0715,-0.0174,0.0858,0.113
8.827321,-0.0703,-0.0124,0.0756,0.104
8.832560,-0.0740,-0.0123,0.0513,0.091
8.836045,-0.0969,-0.0123,0.0225,0.100
8.841516,-0.1006,-0.0076,0.0034,0.101
8.845635,-0.0994,0.0019,-0.0156,0.101
8.858549,-0.0981,0.0064,-0.0058,0.099
8.860191,-0.1015,0.0014,-0.0104,0.102
8.860837,-0.0953,0.0011,-0.0053,0.095
8.886046,-0.0748,-0.0230,-0.0146,0.080
8.886723,-0.0640,-0.0325,-0.0096,0.072
8.886976,-0.0675,-0.0182,-0.0283,0.075
8.887185,-0.0709,-0.0137,-0.0278,0.077
8.887356,-0.0599,-0.0091,-0.0464,0.076
8.890784,-0.0582,0.0003,-0.0458,0.074
8.897277,-0.0610,0.0239,-0.0404,0.077
8.901916,-0.0732,0.0426,-0.0446,0.096
8.906612,-0.0709,0.0469,-0.0297,0.090
8.912050,-0.0877,0.0558,-0.0054,0.104
8.918361,-0.0950,0.0315,-0.0004,0.100
8.922098,-0.1121,-0.0069,-0.0192,0.114
8.926732,-0.1200,-0.0260,-0.0284,0.126
8.931747,-0.1188,-0.0449,0.0004,0.127
8.935843,-0.0992,-0.0207,0.0431,0.110
8.943242,-0.0851,0.0129,0.0995,0.132
8.946137,-0.0574,0.0321,0.1458,0.160
8.961978,-0.0065,0.0656,0.1395,0.154
8.962715,0.0297,0.0702,0.0856,0.115
8.962963,0.0562,0.0655,-0.0105,0.087
8.970649,0.0739,0.0704,-0.1105,0.150
8.974657,0.0685,0.0374,-0.1811,0.197
8.988952,0.0689,0.0141,-0.2082,0.220
8.989412,0.0654,-0.0280,-0.1923,0.205
8.989584,0.0532,-0.0601,-0.1574,0.177
8.992329,0.0366,-0.0826,-0.1133,0.145
8.996064,0.0154,-0.0905,-0.0553,0.107
9.001098,-0.0201,-0.0936,-0.0263,0.099
9.006771,-0.0460,-0.0681,-0.0071,0.082
9.011613,-0.0766,-0.0665,0.0166,0.103
9.018113,-0.1025,-0.0461,0.0259,0.115
9.022128,-0.1047,-0.0258,0.0303,0.112
9.025116,-0.1213,-0.0200,0.0157,0.124
9.032962,-0.1141,0.0048,0.0013,0.114
9.036041,-0.1116,0.0199,-0.0226,0.116
9.044338,-0.1137,0.0351,-0.0368,0.125
9.045166,-0.0873,0.0312,-0.0415,0.102
9.050698,-0.0803,0.0464,-0.0366,0.100
9.056587,-0.0734,0.0568,-0.0271,0.097
9.062652,-0.0856,0.0815,-0.0082,0.118
9.077949,-0.0835,0.0775,0.0201,0.116
9.078468,-0.0864,0.0781,0.0339,0.121
9.078688,-0.0988,0.0740,0.0380,0.129
9.081600,-0.0968,0.0557,0.0374,0.118
9.087175,-0.1094,0.0423,0.0462,0.126
9.091775,-0.1125,0.0243,0.0644,0.132
