time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.242402,0.3423,0.7690,-0.6207,1.046
1.252637,-0.1895,0.6849,-0.5199,0.880
1.262571,-0.7773,0.3299,-0.4168,0.942
1.273313,-0.7935,0.2688,-0.1110,0.845
1.283760,-0.8092,0.2091,-0.0421,0.837
1.293624,-0.8233,0.1289,0.0053,0.833
1.304279,-0.8355,0.0428,0.0584,0.839
1.312436,-0.8323,-0.2668,0.0908,0.879
1.323961,-0.1463,-0.3382,0.1308,0.391
1.333788,0.5827,-0.6357,0.1906,0.883
1.343775,0.5935,-0.6484,0.2256,0.907
1.361628,0.6210,-0.6508,0.2514,0.934
1.362526,0.6377,-0.6398,0.2558,0.939
1.374436,0.6563,-0.6179,0.2558,0.937
1.384866,0.6622,-0.5894,0.2393,0.918
1.393232,0.6683,-0.5569,0.2229,0.898
1.402885,0.6737,-0.5084,0.2090,0.869
1.413888,0.6507,-0.4587,0.1992,0.821
1.425990,0.1770,-0.4083,0.1662,0.475
1.435863,0.1382,-0.3721,0.1501,0.424
1.442041,0.0988,-0.3369,-0.1092,0.368
1.453180,0.0727,-0.3172,-0.1098,0.343
1.464290,0.0467,-0.6799,-0.1107,0.690
1.474305,0.0343,-0.8923,-0.1122,0.900
1.484337,0.0354,-1.2512,-0.1134,1.257
1.493855,0.0634,-1.4953,-0.0999,1.500
1.502918,0.4179,-1.7444,-0.0852,1.796
1.513947,0.4313,-1.9963,-0.0692,2.043
1.523504,0.4848,-2.2357,-0.0518,2.288
1.533949,0.5236,-2.1916,-0.0464,2.254
1.543052,0.5471,-2.1224,-0.0662,2.193
1.560003,0.5687,-2.0424,-0.4237,2.162
1.562087,0.5879,-1.9390,-0.4111,2.067
1.573366,0.6046,-1.8269,-0.3966,1.965
1.583714,0.6053,-1.6827,-0.3807,1.828
1.593785,0.6037,-1.5234,-0.3774,1.682
1.603637,0.6000,-1.3791,-0.3590,1.546
1.612431,0.5807,-1.2385,-0.3116,1.403
1.622525,0.5601,-0.7511,-0.2625,0.973
1.633893,-0.1418,-0.3159,-0.1854,0.393
1.642399,-1.5096,0.0506,0.1619,1.519
1.659541,-1.8539,0.1722,0.1792,1.870
1.662361,-2.8742,0.2583,0.1890,2.892
1.673025,-3.3815,0.5317,0.1842,3.428
1.684895,-4.0711,0.7809,0.5179,4.178
1.694604,-4.0720,1.4038,1.0412,4.431
1.703440,-4.7334,1.7871,0.9930,5.156
1.712622,-4.7221,1.7437,0.9475,5.122
1.724249,-4.9797,1.2387,0.8790,5.206
1.733509,-4.9492,1.1597,0.8166,5.148
1.743840,-4.9182,0.6964,0.7617,5.025
1.761698,-4.8866,0.6420,1.5826,5.176
1.762504,-4.8553,0.8483,2.4369,5.498
1.772397,-3.5729,0.7726,2.3502,4.346
1.784948,-2.2654,0.7020,2.2499,3.269
1.794161,-1.3261,0.6325,2.1419,2.597
1.803217,-0.6861,0.5638,2.0210,2.207
1.813357,-0.1570,0.5150,1.8829,1.958
1.824221,0.3420,0.4758,1.7590,1.854
1.833430,0.3479,0.4596,1.2286,1.357
