time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.619735,-0.0037,-0.4289,0.1525,0.455
0.624588,-0.0036,-0.4428,0.1719,0.475
0.629571,-0.0034,-0.4377,0.2006,0.481
0.636172,-0.0127,-0.4232,0.1909,0.464
0.640052,-0.0268,-0.4137,0.1718,0.449
0.643529,-0.0407,-0.4185,0.1290,0.440
0.650170,-0.0544,-0.4091,0.1054,0.426
0.654136,-0.0776,-0.3949,0.0868,0.412
0.662175,-0.0910,-0.3616,0.0874,0.383
0.663308,-0.0758,-0.3381,0.0975,0.360
0.678138,-0.0892,-0.3100,0.1030,0.339
0.678672,-0.0883,-0.2582,0.0661,0.281
0.678902,-0.0826,-0.2257,0.0296,0.242
0.683162,-0.0913,-0.1792,0.0220,0.202
0.689279,-0.0903,-0.1329,0.0194,0.162
0.694778,-0.0845,-0.0915,-0.0165,0.126
0.698038,-0.0692,-0.0503,-0.0570,0.103
0.703445,-0.0540,-0.0188,-0.0497,0.076
0.710485,-0.0437,0.0079,-0.0519,0.068
0.715521,-0.0333,0.0298,-0.0588,0.074
0.720755,-0.0231,0.0278,-0.0563,0.067
0.726121,0.0108,0.0210,-0.0491,0.054
0.730007,0.0302,0.0238,-0.0419,0.057
0.733017,0.0305,0.0362,-0.0395,0.062
0.737818,0.0260,0.0770,-0.0231,0.084
0.744094,0.0263,0.0985,-0.0544,0.116
0.748287,0.0029,0.1102,-0.0807,0.137
0.753519,-0.0061,0.1172,-0.0544,0.129
0.761655,-0.0150,0.1192,-0.0377,0.126
0.762841,-0.0144,0.1164,-0.0496,0.127
0.783607,-0.0044,0.1088,-0.0804,0.135
0.784298,-0.0039,0.0964,-0.0922,0.133
0.784720,0.0109,0.0794,-0.0801,0.113
0.785188,0.0302,0.0530,-0.0918,0.110
0.789277,0.0494,0.0409,-0.0939,0.114
0.794608,0.0494,0.0337,-0.1150,0.130
0.799715,0.0636,0.0358,-0.1170,0.138
0.804834,0.0492,0.0425,-0.1000,0.119
0.809857,0.0491,0.0347,-0.0831,0.103
0.814644,0.0442,0.0221,-0.0902,0.103
0.819845,0.0346,0.0094,-0.0878,0.095
0.824360,0.0107,0.0013,-0.0809,0.082
0.829043,-0.0176,-0.0067,-0.0646,0.067
0.835216,-0.0267,0.0090,-0.0772,0.082
0.839102,-0.0120,-0.0037,-0.0945,0.095
0.844005,0.0026,-0.0070,-0.0833,0.084
0.848511,0.0122,-0.0106,-0.0341,0.038
0.857710,0.0882,-0.0144,0.0008,0.089
0.858297,0.1586,-0.0184,-0.0405,0.165
0.863562,0.1193,-0.0276,-0.1152,0.168
