time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.622184,-0.0320,0.0174,0.0489,0.061
0.628638,-0.0126,-0.0248,0.0576,0.064
0.639227,0.0019,-0.0335,0.0473,0.058
0.640230,0.0163,-0.0469,0.0323,0.059
0.644753,0.0211,-0.0507,0.0268,0.061
0.647505,0.0401,-0.0543,0.0260,0.072
0.652633,0.0400,-0.0674,0.0203,0.081
0.657046,0.0351,-0.0852,0.0147,0.093
0.662490,0.0398,-0.0979,0.0185,0.107
0.668965,0.0208,-0.1153,0.0747,0.139
0.674192,-0.0029,-0.1278,0.0781,0.150
0.678881,-0.0264,-0.1402,0.0769,0.162
0.683718,-0.0639,-0.1477,0.0898,0.184
0.690220,-0.0774,-0.1504,0.1025,0.198
0.694071,-0.0860,-0.1483,0.0580,0.181
0.699033,-0.0897,-0.1460,0.0280,0.174
0.702867,-0.0791,-0.1294,0.0172,0.153
0.709266,-0.0495,-0.1175,0.0160,0.128
0.713836,-0.0107,-0.1010,0.0053,0.102
0.719628,0.0182,-0.1036,-0.0195,0.107
0.724498,0.0422,-0.0967,-0.0203,0.107
0.728271,0.0612,-0.0852,-0.0115,0.106
0.740860,0.0657,-0.0692,-0.0124,0.096
0.741335,0.0655,-0.0486,-0.0229,0.085
0.741600,0.0605,-0.0379,-0.0429,0.083
0.748783,0.0413,-0.0131,-0.0389,0.058
0.752298,0.0365,0.0258,-0.0349,0.057
0.758194,0.0223,0.0690,-0.0498,0.088
0.762057,-0.0061,0.1120,-0.0742,0.134
0.767990,-0.0295,0.1355,-0.1079,0.176
0.773256,-0.0289,0.1733,-0.1318,0.220
0.779992,-0.0189,0.2013,-0.1459,0.249
0.782926,-0.0184,0.2243,-0.1457,0.268
0.788295,-0.0227,0.2188,-0.1692,0.278
0.792682,-0.0032,0.2276,-0.1971,0.301
0.798117,0.0210,0.2175,-0.2107,0.304
0.804577,0.0402,0.2123,-0.2195,0.308
0.807433,0.0640,0.1931,-0.2187,0.299
0.812355,0.0876,0.1691,-0.1942,0.272
0.817486,0.0778,0.1596,-0.1935,0.263
0.822091,0.0727,0.1310,-0.2068,0.255
0.828084,0.0677,0.1264,-0.2152,0.259
0.835273,0.0626,0.1216,-0.2235,0.262
0.840745,0.0671,0.1359,-0.2032,0.254
0.850991,0.0811,0.1406,-0.1689,0.234
0.851430,0.0854,0.1261,-0.1491,0.213
0.851636,0.0802,0.1259,-0.1248,0.195
0.857214,0.0987,0.1111,-0.1151,0.188
0.864459,0.0981,0.1058,-0.1055,0.179
0.868581,0.0784,0.1050,-0.0913,0.160
0.873352,0.0732,0.1136,-0.1104,0.175
0.879618,0.0489,0.1172,-0.1057,0.165
0.884745,0.0202,0.1256,-0.1059,0.166
0.887518,0.0011,0.1198,-0.1107,0.163
0.893310,0.0013,0.1093,-0.0965,0.146
0.900914,-0.0176,0.1085,-0.1013,0.149
0.901703,-0.0173,0.0983,-0.0824,0.129
0.909190,-0.0312,0.0835,-0.0875,0.125
0.913824,-0.0497,0.0926,-0.0737,0.128
0.919299,-0.0348,0.0970,-0.0600,0.119
0.923758,-0.0342,0.0918,-0.0510,0.111
0.928208,-0.0100,0.0868,-0.0232,0.090
0.942261,0.0141,0.0725,-0.0146,0.075
0.943149,0.0332,0.0438,-0.0109,0.056
0.943644,0.0475,0.0202,-0.0167,0.054
0.946421,0.0853,0.0156,-0.0224,0.090
