time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.845117,-0.0247,0.0168,0.0303,0.043
3.845822,-0.0245,0.0215,0.0302,0.044
3.849217,-0.0291,0.0168,0.0205,0.039
3.861508,-0.0288,0.0310,0.0110,0.044
3.862213,-0.0239,0.0309,0.0159,0.042
3.865012,-0.0285,0.0307,0.0254,0.049
3.869052,-0.0330,0.0400,0.0254,0.058
3.874858,-0.0280,0.0351,0.0111,0.046
3.879425,-0.0230,0.0444,0.0158,0.052
3.885230,-0.0181,0.0490,0.0016,0.052
3.890126,-0.0228,0.0393,0.0066,0.046
3.896628,-0.0131,0.0345,-0.0027,0.037
3.900769,0.0059,0.0201,-0.0071,0.022
3.905136,0.0296,0.0107,-0.0163,0.035
3.912480,0.0341,0.0060,-0.0159,0.038
3.915361,0.0433,0.0014,-0.0063,0.044
3.919131,0.0477,-0.0080,-0.0109,0.050
3.923912,0.0378,-0.0031,0.0034,0.038
3.929119,0.0232,0.0017,0.0081,0.025
3.941814,0.0278,-0.0030,-0.0015,0.028
3.943078,0.0228,0.0115,0.0080,0.027
3.943663,0.0226,0.0162,0.0079,0.029
3.950946,0.0082,0.0258,0.0316,0.042
3.955449,0.0082,0.0258,0.0360,0.045
3.959545,0.0082,0.0257,0.0165,0.032
3.966720,-0.0014,0.0256,0.0114,0.028
3.969361,0.0034,0.0350,0.0112,0.037
3.974890,-0.0013,0.0302,-0.0081,0.031
3.979530,0.0083,0.0205,-0.0035,0.022
3.985253,0.0035,0.0204,0.0105,0.023
3.990873,0.0178,0.0298,0.0149,0.038
3.995428,0.0129,0.0295,0.0051,0.033
4.000620,0.0081,0.0340,0.0001,0.035
4.005298,-0.0014,0.0337,-0.0096,0.035
4.012586,-0.0014,0.0286,-0.0049,0.029
4.015525,-0.0156,0.0331,-0.0003,0.037
4.019502,-0.0059,0.0329,0.0090,0.035
4.025013,-0.0153,0.0232,0.0182,0.033
4.029764,-0.0104,0.0373,0.0226,0.045
4.035494,-0.0198,0.0276,0.0175,0.038
4.041800,-0.0148,0.0180,0.0218,0.032
4.045620,-0.0051,0.0085,0.0309,0.032
4.049675,-0.0098,0.0134,0.0067,0.018
4.053718,-0.0096,0.0134,0.0111,0.020
4.061194,-0.0048,0.0086,0.0203,0.023
4.064272,0.0048,0.0087,0.0200,0.022
4.070134,0.0001,-0.0009,0.0054,0.005
4.078904,0.0096,-0.0056,0.0004,0.011
4.079716,0.0096,-0.0008,0.0048,0.011
4.085042,0.0143,0.0085,0.0093,0.019
4.089829,0.0094,-0.0013,-0.0053,0.011
4.094639,-0.0001,0.0033,-0.0007,0.003
4.101152,-0.0096,-0.0016,0.0086,0.013
4.104336,-0.0142,0.0030,0.0082,0.017
4.111100,-0.0045,0.0123,-0.0016,0.013
4.115184,0.0003,0.0120,0.0123,0.017
4.119006,-0.0044,0.0119,-0.0261,0.029
4.123580,-0.0043,0.0211,-0.0310,0.038
4.128879,-0.0137,0.0114,-0.0263,0.032
4.139609,-0.0135,0.0160,-0.0168,0.027
4.141458,-0.0038,0.0206,-0.0122,0.024
4.154798,0.0010,0.0108,-0.0124,0.016
4.155629,0.0058,0.0058,-0.0126,0.015
4.156019,-0.0085,0.0104,-0.0176,0.022
4.159553,-0.0083,0.0102,-0.0178,0.022
4.164198,-0.0034,-0.0041,-0.0085,0.010
4.170375,-0.0081,-0.0184,-0.0182,0.027
4.174658,0.0015,-0.0040,-0.0137,0.014
4.179943,0.0158,-0.0040,-0.0044,0.017
4.184950,0.0157,-0.0087,0.0049,0.019
4.189270,0.0109,-0.0182,-0.0002,0.021
4.195555,-0.0034,-0.0133,0.0090,0.016
4.200779,-0.0033,-0.0181,-0.0103,0.021
4.205358,-0.0032,-0.0038,-0.0056,0.007
4.210348,-0.0174,0.0010,-0.0104,0.020
4.216147,-0.0173,0.0057,-0.0008,0.018
4.219584,-0.0314,0.0056,0.0040,0.032
4.223717,-0.0359,0.0198,0.0230,0.047
4.229270,-0.0404,0.0386,0.0229,0.060
4.233842,-0.0353,0.0289,0.0038,0.046
4.238998,-0.0398,0.0240,-0.0055,0.047
4.249237,-0.0395,0.0287,-0.0195,0.053
4.250479,-0.0344,0.0145,-0.0191,0.042
4.267463,-0.0247,0.0194,-0.0188,0.037
4.268851,-0.0150,0.0148,-0.0136,0.025
4.269427,-0.0102,0.0102,-0.0227,0.027
4.269925,-0.0149,0.0103,-0.0413,0.045
4.274599,-0.0005,0.0057,-0.0264,0.027
4.279476,0.0184,-0.0084,-0.0259,0.033
4.284965,0.0229,0.0014,-0.0063,0.024
4.289476,0.0274,0.0015,-0.0059,0.028
4.295769,0.0271,-0.0030,0.0088,0.029
4.300344,0.0316,0.0020,0.0043,0.032
4.304648,0.0218,0.0022,-0.0144,0.026
4.309056,0.0168,0.0024,-0.0093,0.019
4.315357,0.0167,0.0026,-0.0233,0.029
4.318593,0.0118,-0.0020,-0.0278,0.030
4.324997,-0.0026,0.0124,-0.0322,0.035
4.328864,-0.0026,0.0030,-0.0223,0.023
4.333764,0.0069,-0.0016,-0.0315,0.032
4.339400,0.0163,-0.0156,-0.0263,0.035
4.351018,0.0114,0.0037,-0.0496,0.051
4.352590,0.0256,0.0085,-0.0396,0.048
4.353641,0.0206,-0.0009,-0.0107,0.023
4.363743,0.0109,-0.0055,0.0132,0.018
4.365416,0.0108,-0.0102,0.0227,0.027
4.369072,-0.0035,-0.0196,0.0320,0.038
4.375041,-0.0083,-0.0004,0.0366,0.038
4.379984,-0.0035,0.0139,0.0222,0.026
4.385007,0.0013,0.0185,0.0032,0.019
4.390161,-0.0035,0.0325,-0.0110,0.034
4.394862,-0.0225,0.0226,-0.0013,0.032
4.401422,-0.0318,0.0366,0.0131,0.050
4.404310,-0.0316,0.0316,-0.0011,0.045
4.408975,-0.0504,0.0314,0.0040,0.060
4.415007,-0.0453,0.0407,0.0090,0.062
4.419284,-0.0355,0.0310,0.0236,0.053
4.423799,-0.0258,0.0356,0.0096,0.045
4.430067,-0.0209,0.0308,0.0100,0.039
4.434759,-0.0208,0.0165,0.0199,0.033
4.439117,-0.0065,0.0261,0.0155,0.031
4.443900,-0.0113,0.0213,0.0158,0.029
4.448295,-0.0065,0.0072,0.0067,0.012
4.462183,-0.0018,-0.0068,-0.0024,0.007
4.463571,-0.0018,-0.0112,0.0028,0.012
4.464340,0.0171,-0.0109,-0.0017,0.020
4.477721,0.0122,-0.0106,0.0033,0.017
4.478385,0.0168,-0.0199,-0.0059,0.027
4.481025,0.0214,-0.0148,-0.0104,0.028
4.484497,0.0259,-0.0240,-0.0149,0.038
4.488789,0.0162,-0.0189,-0.0050,0.025
4.495532,0.0208,-0.0376,-0.0000,0.043
4.500106,0.0110,-0.0279,0.0097,0.032
4.505357,0.0204,-0.0230,0.0147,0.034
4.509068,0.0487,-0.0276,-0.0042,0.056
4.513999,0.0434,-0.0227,-0.0039,0.049
4.520127,0.0478,-0.0226,-0.0132,0.054
4.523644,0.0474,-0.0320,-0.0272,0.063
4.529772,0.0374,-0.0319,-0.0126,0.051
4.533916,0.0466,-0.0223,-0.0267,0.058
4.539501,0.0272,-0.0175,-0.0406,0.052
4.554802,0.0222,-0.0080,-0.0402,0.047
4.556448,0.0220,-0.0176,-0.0399,0.049
4.557411,0.0361,-0.0081,-0.0348,0.051
4.558395,0.0262,-0.0080,-0.0344,0.044
4.564484,0.0402,-0.0034,-0.0245,0.047
4.568997,0.0304,-0.0034,-0.0243,0.039
4.573952,0.0349,-0.0080,-0.0051,0.036
4.578895,0.0251,-0.0079,-0.0050,0.027
4.584499,0.0344,-0.0173,-0.0288,0.048
4.589327,0.0104,-0.0029,-0.0287,0.031
4.595034,0.0198,0.0067,-0.0191,0.028
4.601255,0.0055,0.0066,-0.0287,0.030
4.605727,-0.0135,0.0114,-0.0381,0.042
4.608740,-0.0228,0.0209,-0.0334,0.046
4.613984,-0.0036,0.0303,-0.0429,0.053
4.619970,-0.0130,0.0302,-0.0523,0.062
4.624089,-0.0128,0.0206,-0.0380,0.045
4.630097,-0.0126,0.0205,-0.0475,0.053
4.633976,-0.0125,0.0158,-0.0331,0.039
4.639262,-0.0170,0.0158,-0.0236,0.033
4.645593,-0.0216,0.0158,-0.0188,0.033
4.650165,-0.0119,0.0206,-0.0235,0.033
4.662758,-0.0118,0.0158,-0.0187,0.027
4.664385,-0.0116,0.0064,-0.0235,0.027
4.665199,-0.0067,0.0066,-0.0044,0.010
4.668820,-0.0019,0.0069,-0.0139,0.016
4.674754,0.0077,-0.0072,-0.0140,0.017
4.680442,0.0076,-0.0021,0.0049,0.009
4.684247,0.0029,0.0029,-0.0000,0.004
4.690878,0.0076,-0.0016,-0.0144,0.016
4.694839,0.0029,-0.0014,-0.0192,0.019
4.700480,0.0029,-0.0011,-0.0144,0.015
4.704100,0.0029,0.0038,-0.0192,0.020
4.709089,-0.0018,-0.0055,-0.0192,0.020
4.714885,-0.0018,0.0043,-0.0287,0.029
4.718110,-0.0112,0.0092,-0.0097,0.017
4.722982,-0.0063,0.0046,0.0044,0.009
4.729178,-0.0014,-0.0094,-0.0149,0.018
4.733640,0.0129,-0.0092,-0.0054,0.017
4.740130,0.0033,-0.0043,-0.0008,0.005
4.755963,-0.0062,-0.0042,0.0086,0.011
4.757866,-0.0061,-0.0041,-0.0105,0.013
4.758624,-0.0061,-0.0087,-0.0199,0.023
4.759203,-0.0107,-0.0133,-0.0056,0.018
4.763640,-0.0059,-0.0131,-0.0151,0.021
4.771004,-0.0011,-0.0082,-0.0149,0.017
4.775723,0.0132,-0.0032,-0.0196,0.024
4.779529,0.0083,-0.0078,-0.0053,0.013
4.784584,-0.0060,-0.0267,-0.0053,0.028
4.790183,-0.0059,-0.0170,-0.0004,0.018
4.794571,-0.0059,-0.0025,-0.0051,0.008
4.801654,-0.0011,-0.0072,-0.0192,0.021
4.804646,-0.0011,-0.0023,-0.0190,0.019
4.809102,0.0037,-0.0070,-0.0046,0.009
4.815200,-0.0059,-0.0021,-0.0093,0.011
4.818772,-0.0248,-0.0067,-0.0093,0.027
4.824584,-0.0056,-0.0064,0.0004,0.008
4.829107,0.0135,-0.0157,-0.0140,0.025
4.834590,0.0039,-0.0249,-0.0045,0.026
4.838938,0.0181,-0.0151,-0.0141,0.027
4.845343,0.0228,-0.0150,-0.0236,0.036
4.848328,0.0179,-0.0196,-0.0047,0.027
4.864038,0.0130,-0.0100,0.0045,0.017
4.865684,0.0082,-0.0100,-0.0005,0.013
4.866282,-0.0060,-0.0006,0.0040,0.007
4.868528,-0.0154,0.0039,0.0036,0.016
4.872950,-0.0105,0.0133,0.0033,0.017
4.879859,-0.0104,0.0084,-0.0018,0.013
4.884396,-0.0102,0.0034,0.0027,0.011
4.888465,0.0042,0.0081,-0.0072,0.012
4.895165,0.0090,0.0174,-0.0265,0.033
4.899695,0.0137,0.0124,-0.0314,0.036
4.904308,0.0279,0.0169,-0.0268,0.042
4.908980,0.0135,0.0166,-0.0269,0.034
4.913333,0.0229,0.0211,-0.0224,0.038
4.919181,0.0276,0.0207,-0.0274,0.044
4.922809,0.0084,0.0108,-0.0276,0.031
4.929916,0.0037,0.0106,-0.0325,0.034
4.933819,0.0037,0.0198,-0.0327,0.038
4.939093,0.0038,0.0290,-0.0424,0.052
4.944434,-0.0009,0.0143,-0.0616,0.063
4.948443,-0.0056,0.0093,-0.0616,0.063
4.963699,-0.0054,0.0139,-0.0473,0.050
4.965210,-0.0006,0.0183,-0.0426,0.046
4.965768,-0.0100,0.0324,-0.0187,0.039
4.968153,-0.0146,0.0225,0.0240,0.036
4.974818,-0.0240,0.0127,0.0379,0.047
4.979947,-0.0285,0.0078,0.0517,0.060
4.983951,-0.0283,-0.0112,0.0465,0.056
4.990434,-0.0185,-0.0205,0.0412,0.050
4.993988,-0.0183,-0.0298,0.0359,0.050
5.001737,-0.0181,-0.0391,0.0163,0.046
5.002586,0.0059,-0.0531,0.0253,0.059
5.009515,0.0201,-0.0481,0.0247,0.058
5.013691,0.0200,-0.0288,0.0052,0.035
5.019200,0.0199,-0.0240,-0.0047,0.032
5.023656,0.0103,-0.0099,-0.0193,0.024
5.028400,0.0102,-0.0009,-0.0337,0.035
5.035460,0.0102,0.0223,-0.0337,0.042
5.039034,0.0101,0.0263,-0.0572,0.064
5.045601,0.0100,0.0351,-0.0522,0.064
5.048209,0.0099,0.0533,-0.0472,0.072
5.060941,0.0146,0.0572,-0.0280,0.065
5.062232,0.0098,0.0467,-0.0377,0.061
5.063196,0.0050,0.0555,-0.0472,0.073
5.072938,0.0050,0.0500,-0.0520,0.072
5.073669,0.0241,0.0446,-0.0472,0.069
5.079640,0.0192,0.0391,-0.0522,0.068
5.084327,0.0096,0.0433,-0.0522,0.069
5.087783,0.0144,0.0381,-0.0428,0.059
5.095142,0.0286,0.0329,-0.0383,0.058
5.098606,0.0285,0.0134,-0.0385,0.050
5.103342,0.0379,0.0132,-0.0436,0.059
5.109023,0.0661,0.0127,-0.0439,0.080
5.114369,0.0752,0.0028,-0.0537,0.092
5.120135,0.0795,0.0072,-0.0731,0.108
5.123954,0.1027,0.0020,-0.0685,0.123
5.129241,0.0972,0.0015,-0.0642,0.117
5.135229,0.0824,0.0105,-0.0647,0.105
5.138940,0.0724,0.0337,-0.0653,0.103
5.144999,0.0435,0.0234,-0.0565,0.075
5.148135,0.0292,0.0275,-0.0574,0.070
5.162813,0.0055,0.0316,-0.0680,0.075
5.164326,-0.0180,0.0501,-0.0643,0.083
5.165020,-0.0366,0.0543,-0.0701,0.096
5.168306,-0.0407,0.0444,-0.0853,0.104
5.174728,-0.0448,0.0205,-0.1003,0.112
5.179789,-0.0584,0.0112,-0.0962,0.113
5.183334,-0.0339,0.0115,-0.0872,0.094
5.188267,-0.0001,-0.0023,-0.0687,0.069
5.195203,0.0382,-0.0304,-0.0742,0.089
5.198794,0.0476,-0.0487,-0.0843,0.108
5.202566,0.0665,-0.0575,-0.0707,0.113
5.209890,0.0757,-0.0568,-0.0525,0.108
5.215261,0.0659,-0.0513,-0.0203,0.086
5.218824,0.0704,-0.0509,-0.0167,0.088
5.224578,0.0606,-0.0505,-0.0513,0.094
5.229827,0.0461,-0.0359,-0.0715,0.092
5.235035,0.0413,-0.0499,-0.0914,0.112
5.239161,0.0413,-0.0639,-0.1018,0.127
5.245057,0.0460,-0.0635,-0.0883,0.118
5.251206,0.0412,-0.0726,-0.0653,0.106
5.252821,0.0506,-0.0721,-0.0568,0.105
5.265179,0.0552,-0.0765,-0.0768,0.122
5.266579,0.0740,-0.0760,-0.0824,0.134
5.267551,0.0785,-0.0804,-0.0739,0.134
5.273856,0.0971,-0.0800,-0.0749,0.146
5.281632,0.1109,-0.0940,-0.1046,0.179
5.282605,0.1151,-0.0937,-0.1151,0.188
5.290069,0.1335,-0.0934,-0.1114,0.197
5.294558,0.1422,-0.0979,-0.1362,0.220
5.298451,0.1652,-0.0977,-0.1515,0.245
5.304256,0.1642,-0.0975,-0.1858,0.266
5.309373,0.1965,-0.1024,-0.2104,0.306
5.313782,0.2144,-0.1120,-0.2445,0.344
5.319314,0.2226,-0.1266,-0.2690,0.371
5.325198,0.2308,-0.1220,-0.2745,0.379
5.328586,0.2294,-0.1178,-0.2707,0.374
5.333042,0.2281,-0.1137,-0.2528,0.359
5.340102,0.2220,-0.1194,-0.2543,0.358
5.343226,0.2113,-0.1111,-0.2701,0.361
5.348272,0.2007,-0.1172,-0.2954,0.376
5.353045,0.1759,-0.1138,-0.2825,0.352
5.368465,0.1608,-0.0965,-0.2935,0.348
5.369464,0.1269,-0.1031,-0.3139,0.354
5.369804,0.1074,-0.1145,-0.3104,0.348
5.377044,0.0835,-0.1210,-0.3499,0.380
5.377492,0.0407,-0.1322,-0.3271,0.355
5.382954,0.0504,-0.1338,-0.2949,0.328
5.388437,0.0459,-0.1161,-0.2628,0.291
5.395160,0.0413,-0.1366,-0.2737,0.309
5.399276,0.0273,-0.1425,-0.2702,0.307
5.403542,0.0277,-0.1576,-0.2714,0.315
5.409744,0.0423,-0.1865,-0.2725,0.333
5.413761,0.0805,-0.2103,-0.2831,0.362
5.420180,0.1090,-0.2289,-0.2842,0.381
5.424289,0.1230,-0.2235,-0.2854,0.383
5.428193,0.1464,-0.2038,-0.2771,0.374
5.435441,0.1411,-0.1983,-0.2548,0.352
5.439367,0.1501,-0.1645,-0.2708,0.351
5.443001,0.1401,-0.1212,-0.3152,0.366
5.447408,0.1207,-0.1115,-0.3450,0.382
5.466113,0.1205,-0.1063,-0.3700,0.403
5.467684,0.1156,-0.1012,-0.3710,0.402
5.468478,0.1155,-0.0912,-0.3721,0.400
5.469227,0.1153,-0.0859,-0.4206,0.445
5.474160,0.0867,-0.0808,-0.4641,0.479
5.480970,0.0441,-0.0564,-0.5307,0.536
5.484304,0.0160,-0.0605,-0.5541,0.558
5.490307,0.0167,-0.0642,-0.5723,0.576
5.492258,0.0269,-0.0534,-0.5903,0.593
5.498319,0.0275,-0.0282,-0.6128,0.614
5.504090,0.0233,-0.0171,-0.6447,0.645
5.509951,0.0192,-0.0152,-0.6763,0.677
5.514175,0.0009,-0.0082,-0.6839,0.684
5.518915,-0.0124,-0.0246,-0.7009,0.701
5.523022,-0.0162,-0.0356,-0.7173,0.718
5.528528,-0.0105,-0.0555,-0.7288,0.731
5.535620,-0.0097,-0.0797,-0.7445,0.749
5.539411,-0.0373,-0.0890,-0.7361,0.742
5.545224,-0.0743,-0.0977,-0.7322,0.742
5.547801,-0.1252,-0.1107,-0.7328,0.752
5.552796,-0.1805,-0.1087,-0.7380,0.767
5.564398,-0.2543,-0.1252,-0.7714,0.822
5.565645,-0.3274,-0.1456,-0.7759,0.855
5.567170,-0.4095,-0.1649,-0.7991,0.913
5.572635,-0.4623,-0.1974,-0.8696,1.004
5.579121,-0.5668,-0.2048,-0.8776,1.065
5.583644,-0.6419,-0.2204,-0.8667,1.101
5.587920,-0.7114,-0.2538,-0.8324,1.124
5.594071,-0.7518,-0.3047,-0.7367,1.096
5.598603,-0.7823,-0.3589,-0.7129,1.118
5.602866,-0.8456,-0.3592,-0.7463,1.184
5.610041,-0.9225,-0.3486,-0.8319,1.290
5.613843,-0.9510,-0.3653,-0.9172,1.371
5.619215,-0.9601,-0.3947,-1.0214,1.456
5.623163,-0.9308,-0.4370,-1.1207,1.521
5.628497,-0.8825,-0.4921,-1.2103,1.577
5.634957,-0.8628,-0.5223,-1.2904,1.638
5.639679,-0.8715,-0.5420,-1.3182,1.671
5.643295,-0.8704,-0.5802,-1.3132,1.679
5.648158,-0.9024,-0.5989,-1.2514,1.655
5.652654,-0.9437,-0.6271,-1.1615,1.623
5.665725,-1.0606,-0.6315,-1.0433,1.616
5.667185,-1.1909,-0.6365,-0.8969,1.621
5.668918,-1.3725,-0.6135,-0.7555,1.683
5.674132,-1.5386,-0.5630,-0.6144,1.750
5.680911,-1.7700,-0.5137,-0.5255,1.916
5.683890,-1.9855,-0.4562,-0.4407,2.084
5.687855,-2.2376,-0.3668,-0.3979,2.302
5.694464,-2.5438,-0.2472,-0.3662,2.582
5.698431,-2.7782,-0.1570,-0.3432,2.804
5.702714,-2.9885,-0.0721,-0.3674,3.012
5.710243,-3.1412,0.0218,-0.3671,3.163
5.713739,-3.3607,0.1488,-0.3667,3.384
5.718842,-3.4987,0.2563,-0.3566,3.526
5.724813,-3.5983,0.3298,-0.3700,3.632
5.727816,-3.7937,0.4366,-0.3584,3.836
5.732618,-3.9460,0.4953,-0.3548,3.993
5.738441,-4.1129,0.5635,-0.3779,4.168
5.742702,-4.1986,0.6557,-0.3744,4.266
5.748482,-4.2991,0.7482,-0.4202,4.384
5.752949,-4.3282,0.8126,-0.4339,4.425
5.769046,-4.3288,0.8586,-0.4113,4.432
5.770857,-4.2771,0.8964,-0.2467,4.377
5.771776,-4.0489,0.9451,-0.0836,4.159
5.774004,-3.6585,0.9811,0.0783,3.789
5.783442,-3.1970,0.9898,0.1140,3.349
5.784354,-2.6787,0.9279,-0.0015,2.835
5.787824,-2.1320,0.8289,-0.1353,2.291
5.793004,-1.5616,0.7452,-0.2692,1.751
5.798666,-1.0346,0.6527,-0.3557,1.274
5.803765,-0.5604,0.5415,-0.4333,0.892
5.808992,-0.1439,0.4211,-0.4587,0.639
5.813187,0.2150,0.3104,-0.4318,0.574
5.819584,0.4923,0.1946,-0.3380,0.628
5.824061,0.7358,0.0636,-0.1822,0.761
5.828317,0.8929,-0.0879,0.0019,0.897
5.834883,0.9733,-0.2458,0.1563,1.016
5.839799,1.0200,-0.3866,0.2654,1.123
5.843640,1.0189,-0.5156,0.3617,1.198
5.847711,0.9414,-0.6040,0.5114,1.230
5.854124,0.8113,-0.6471,0.7050,1.255
5.861414,0.6144,-0.5918,0.9097,1.247
5.863656,0.4272,-0.4861,1.0831,1.262
5.876990,0.2162,-0.3633,1.1871,1.260
5.877684,0.0006,-0.2086,1.1931,1.211
5.877952,-0.2625,-0.0793,1.1925,1.224
5.882778,-0.5397,0.0394,1.1713,1.290
5.889960,-0.7927,0.1668,1.1441,1.402
5.894462,-1.0166,0.3174,1.1110,1.539
5.899302,-1.2067,0.4584,1.0101,1.639
5.903758,-1.3342,0.5516,0.9182,1.711
5.907984,-1.4135,0.6455,0.8116,1.753
5.912578,-1.4113,0.7210,0.7580,1.757
5.919739,-1.3708,0.7925,0.7821,1.766
5.922262,-1.3159,0.8360,0.7791,1.743
5.928621,-1.1750,0.8753,0.7392,1.641
5.935496,-1.0438,0.9105,0.6857,1.546
5.938668,-0.9317,0.9224,0.6326,1.456
5.942939,-0.8387,0.9494,0.5603,1.385
5.947004,-0.7551,0.9488,0.5164,1.318
5.952890,-0.7048,0.8921,0.5060,1.244
5.963970,-0.6209,0.7985,0.4959,1.126
5.965665,-0.5367,0.6396,0.4576,0.952
5.969060,-0.4188,0.4726,0.4095,0.753
5.971984,-0.2624,0.3165,0.4224,0.589
5.979493,-0.0675,0.1617,0.4526,0.485
5.983787,0.1754,-0.0065,0.4949,0.525
5.989853,0.4373,-0.1646,0.6213,0.777
5.994255,0.7087,-0.3032,0.8422,1.142
5.998426,0.9510,-0.4420,1.1110,1.528
6.002224,1.1879,-0.5671,1.3467,1.883
6.008857,1.4530,-0.6406,1.5161,2.195
6.011852,1.6983,-0.6865,1.5758,2.416
6.019036,1.9430,-0.6767,1.5202,2.558
6.023172,2.1344,-0.6447,1.4063,2.636
6.027411,2.2441,-0.5522,1.2911,2.647
6.031974,2.3103,-0.4376,1.1609,2.622
6.037744,2.3234,-0.3152,1.0451,2.567
6.043519,2.2883,-0.2088,0.9057,2.470
6.058142,2.2241,-0.1089,0.7431,2.347
6.060062,2.1644,0.0132,0.5043,2.222
6.061163,2.0949,0.1338,0.2705,2.117
6.063151,1.9678,0.2482,0.0801,1.985
6.077491,1.8119,0.3568,-0.0140,1.847
6.078295,1.6465,0.4360,-0.0648,1.704
6.078662,1.4812,0.4622,-0.1057,1.555
6.082775,1.3018,0.4504,-0.1032,1.381
6.088268,1.1322,0.4150,-0.0573,1.207
6.092483,0.9534,0.3470,0.0179,1.015
6.099506,0.7224,0.2417,0.0744,0.765
6.103459,0.5924,0.0755,0.0642,0.601
6.108723,0.5203,-0.0987,0.0779,0.535
6.114266,0.4485,-0.2810,0.2499,0.585
6.119181,0.3531,-0.3898,0.4991,0.725
6.123406,0.3443,-0.4733,0.7296,0.935
6.128374,0.3978,-0.5317,0.8597,1.086
6.133835,0.4945,-0.5559,0.9659,1.219
6.138137,0.5530,-0.5224,0.9760,1.237
6.141793,0.6544,-0.4746,0.9956,1.282
6.147892,0.8463,-0.4324,0.9718,1.359
6.152638,0.7844,-0.3099,0.8853,1.223
6.163549,0.7369,-0.1786,0.8075,1.108
6.165154,0.6559,-0.0098,0.7004,0.960
6.168631,0.5511,0.1683,0.5352,0.786
6.173818,0.5182,0.3319,0.3604,0.713
6.181651,0.5285,0.4526,0.1998,0.724
6.182481,0.5437,0.5447,0.0776,0.774
6.187692,0.6305,0.5743,-0.0255,0.853
6.194012,0.7459,0.5656,-0.1239,0.944
6.198916,0.8469,0.5281,-0.2372,1.026
6.203003,0.8521,0.4521,-0.2598,0.999
6.208869,0.8476,0.3713,-0.1480,0.937
6.213101,0.8764,0.2948,0.0270,0.925
6.218608,0.8044,0.2847,0.1125,0.861
6.225354,0.7609,0.1971,0.2180,0.816
6.228888,0.8366,0.0413,0.2523,0.875
6.232527,0.8019,-0.0868,0.3157,0.866
6.239351,0.6761,-0.1918,0.3551,0.787
6.242887,0.5361,-0.2443,0.3318,0.676
6.250167,0.4300,-0.2773,0.2979,0.592
6.252307,0.4438,-0.3047,0.2724,0.603
6.267076,0.4627,-0.2927,0.3559,0.653
6.268109,0.5441,-0.2700,0.5155,0.797
6.268521,0.6351,-0.2324,0.5504,0.872
6.273417,0.6784,-0.1558,0.3981,0.802
6.279308,0.7603,-0.1023,0.2538,0.808
6.283633,0.7707,-0.0238,0.2567,0.813
6.287304,0.8628,0.0080,0.4412,0.969
6.293370,0.9979,0.0546,0.5207,1.127
6.298709,1.1663,0.1061,0.5047,1.275
6.302772,1.4015,0.0952,0.4021,1.461
6.308982,1.5789,0.0791,0.3038,1.610
6.313300,1.6174,0.0627,0.2246,1.634
6.318098,1.6653,-0.0256,0.0642,1.667
6.324629,1.7274,-0.1528,-0.0103,1.734
6.327685,1.6553,-0.2710,-0.0374,1.678
6.334411,1.5687,-0.3852,0.0117,1.615
6.337498,1.3673,-0.4140,0.0751,1.431
6.342222,1.2232,-0.4821,0.1523,1.324
6.347705,1.1220,-0.5182,0.2047,1.253
6.352883,0.9250,-0.4409,0.2277,1.050
6.364199,0.6945,-0.2976,0.2790,0.805
6.365659,0.5072,-0.0785,0.4165,0.661
6.368096,0.3870,0.1256,0.5109,0.653
6.374727,0.2716,0.3101,0.4910,0.641
6.380627,0.1851,0.4276,0.4050,0.617
6.381462,0.1369,0.4880,0.2438,0.562
6.387962,0.1701,0.5390,0.1069,0.575
6.392206,0.1844,0.5426,-0.0349,0.574
6.398817,0.2082,0.5367,-0.2634,0.633
6.402790,0.2225,0.4972,-0.4399,0.700
6.408035,0.2272,0.3809,-0.5353,0.695
6.411813,0.1697,0.2980,-0.4351,0.554
6.417123,0.0022,0.2771,-0.2157,0.351
6.424539,-0.0409,0.2750,0.0419,0.281
6.427988,-0.0171,0.2434,0.1943,0.312
6.435348,-0.1228,0.2685,0.2321,0.376
6.438631,-0.2620,0.3265,0.3280,0.532
6.443081,-0.3389,0.3987,0.4100,0.665
6.447603,-0.3250,0.4798,0.4485,0.733
6.452908,-0.3875,0.5706,0.4004,0.798
6.457082,-0.3493,0.6043,0.3329,0.773
6.462408,-0.2249,0.5955,0.3077,0.707
6.475455,-0.0622,0.5917,0.2903,0.662
6.477358,0.0336,0.5973,0.2607,0.653
6.478239,0.0576,0.5785,0.2670,0.640
6.483793,0.1055,0.5352,0.2000,0.581
6.487158,0.2059,0.4435,0.0453,0.491
6.492530,0.3207,0.3798,-0.1455,0.518
6.497331,0.3732,0.3340,-0.2102,0.543
6.502837,0.4733,0.2629,-0.0477,0.544
6.508155,0.4917,0.2087,0.1462,0.554
6.513814,0.4332,0.1570,0.2671,0.533
6.517548,0.3648,0.1175,0.3487,0.518
6.521872,0.2913,0.1380,0.3628,0.485
6.528369,0.1829,0.1365,0.2645,0.349
6.532567,0.0656,0.0861,0.1575,0.191
6.537681,-0.1123,0.0071,0.0320,0.117
6.541222,-0.1841,-0.0954,-0.0317,0.210
6.547760,-0.1933,-0.1687,-0.0061,0.257
6.552201,-0.1831,-0.2084,0.0174,0.278
6.567128,-0.1346,-0.2003,0.0675,0.251
6.568945,-0.0528,-0.1733,0.1397,0.229
6.569728,0.0760,-0.1657,0.1959,0.268
