time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.227498,-1.2874,1.5987,0.3814,2.088
1.235680,-1.2962,1.5514,0.4276,2.066
1.246410,-1.3016,1.4978,0.4477,2.034
1.256316,-1.3032,1.4391,0.4541,1.994
1.267583,-0.7312,1.3753,0.4798,1.630
1.286340,-0.2678,1.2950,0.4877,1.409
1.287239,0.1962,1.1857,0.7231,1.403
1.296701,0.6742,0.7899,0.6826,1.243
1.307152,0.7167,0.6805,0.6393,1.177
1.317008,0.7458,0.3277,0.5942,1.008
1.326083,0.7751,0.2513,0.5487,0.982
1.336813,0.8040,0.1653,0.5054,0.964
1.346578,0.8178,0.0826,0.4808,0.952
1.356740,0.4632,-0.2118,0.4472,0.678
1.365593,-0.0011,-0.2839,0.4319,0.517
1.380641,-0.3845,-0.6121,0.4068,0.829
1.386723,-0.7259,-0.9176,0.3976,1.236
1.396676,-0.7370,-0.9752,0.4169,1.292
1.406342,-0.7295,-1.2573,0.4226,1.514
1.417628,-0.7172,-1.2337,0.4415,1.494
1.426333,-0.7009,-1.2346,0.6637,1.567
1.437177,-0.6412,-1.2106,0.6400,1.512
1.446105,-0.0216,-1.1786,0.6159,1.330
1.456638,0.4360,-1.1402,0.5901,1.356
1.470587,0.4586,-1.0835,0.5760,1.310
1.495205,0.4815,-0.9972,0.5603,1.241
1.496626,0.5041,-0.8828,0.5571,1.159
1.497298,0.5259,-0.7832,0.5260,1.080
1.505807,0.5194,-0.7003,0.5081,1.009
1.516241,0.1848,-0.6075,0.4761,0.794
1.526185,-0.1373,-0.5331,0.4571,0.716
1.536127,-0.1205,-0.4777,0.4249,0.651
1.545939,-0.1054,-0.4550,0.4087,0.621
1.555549,-0.0922,-0.7908,0.3819,0.883
1.565567,-0.0801,-1.0608,0.3574,1.122
1.577035,-0.0412,-1.5206,0.3341,1.557
1.586518,-0.0159,-1.9349,0.2982,1.958
1.596989,0.0235,-2.2179,0.2636,2.234
1.606854,0.0499,-2.1488,0.2301,2.162
1.616455,0.0632,-2.0669,0.1976,2.077
1.626873,0.0904,-1.9726,0.1386,1.979
1.636974,0.0764,-1.8677,-0.1919,1.879
1.648081,-0.5105,-1.7283,-0.2223,1.816
1.658403,-0.4997,-0.5280,-0.7011,1.010
1.665923,-0.4914,0.2022,-1.0809,1.204
1.675674,-0.4862,0.2964,-1.0857,1.226
1.688512,-0.4845,0.3799,-1.0802,1.243
1.697696,-0.4729,0.4521,-1.0628,1.248
1.706917,-0.1241,0.5142,-1.0341,1.162
1.715737,0.1952,-0.0159,-0.5891,0.621
1.726240,0.5405,0.0148,-0.0596,0.544
1.735445,0.8035,0.0424,-0.0199,0.805
1.745522,0.8214,0.0518,0.0459,0.824
1.755573,0.8262,0.0449,0.0952,0.833
1.766296,0.8452,0.0253,0.1552,0.860
1.787509,0.8509,0.0290,0.2129,0.878
1.788722,0.8570,0.2791,0.2550,0.937
1.795490,0.8636,0.2593,0.3084,0.953
1.806264,0.8710,0.2695,0.3449,0.975
1.816069,0.8792,0.2819,0.3917,1.003
1.826562,0.8892,0.3098,0.4181,1.030
1.837381,0.9016,0.3114,0.4354,1.049
