time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
10.717192,-3.9796,-0.7365,1.9160,4.478
10.726636,-3.2549,-0.7551,1.8792,3.833
10.736164,-3.2646,0.0243,2.3210,4.006
10.745553,-3.2600,0.4959,2.2474,3.991
10.756389,-1.8521,0.7527,2.1654,2.947
10.766473,-1.0568,1.0253,2.0836,2.551
10.776407,-0.3153,1.0818,1.9629,2.263
10.808027,-0.3099,1.1244,1.8412,2.179
10.808799,-0.3063,1.1499,0.9518,1.524
10.809224,-0.3043,1.1679,0.8048,1.451
10.817803,-0.3041,1.1512,0.6725,1.367
10.825355,-0.7959,0.8073,0.5570,1.263
10.840835,-0.7986,0.7733,0.4385,1.195
10.841752,-0.7986,0.7733,0.4385,1.195
10.845763,-0.8023,0.7108,0.3286,1.121
10.856065,-0.8067,0.6586,0.2560,1.072
10.866252,-0.4713,0.9414,0.1817,1.068
10.875234,0.5038,1.2472,0.1327,1.352
10.885909,1.6557,1.1961,-0.2723,2.061
10.905972,2.5487,1.1282,-0.5532,2.842
10.907546,3.2510,1.0555,-0.5570,3.463
10.916254,3.5579,0.9788,-0.5503,3.731
10.926334,3.5785,0.6433,-0.5385,3.675
10.936742,3.8168,0.2018,-0.5367,3.860
10.946289,3.8368,-0.1307,-0.5432,3.877
10.955502,4.1559,-0.2059,-0.5304,4.195
10.966693,4.1339,-0.2820,-0.5134,4.175
10.976981,4.1248,-0.3587,-0.4928,4.170
10.997735,4.1156,-0.4333,-0.7241,4.201
10.998739,4.1067,-0.4745,-0.7165,4.196
11.006181,3.7162,-0.2125,-0.9933,3.853
11.016013,3.3259,-0.2457,-0.9301,3.462
11.026608,2.9772,-0.2705,-0.8787,3.116
11.036601,2.9294,-0.2849,-0.8369,3.060
11.046581,2.5696,-0.0719,-0.7761,2.685
11.056022,2.5370,0.1599,-0.7096,2.639
11.066989,2.2043,0.4600,-0.6387,2.341
11.076235,1.8974,0.7152,-0.5672,2.106
11.086576,1.4790,0.7156,-0.4958,1.716
11.096045,0.7175,0.6924,-0.4385,1.089
11.120880,-0.3584,0.6667,-0.6847,1.021
11.121592,-0.9442,0.6294,-0.9337,1.470
11.126128,-0.9714,0.6099,-1.4962,1.885
11.136402,-0.9846,0.3094,-1.4598,1.788
11.145465,-1.4460,-0.1873,-1.4230,2.037
11.156496,-1.4560,-0.6585,-1.6417,2.291
11.166757,-1.7229,-0.7093,-1.5728,2.438
11.176644,-1.7291,-0.7497,-1.5042,2.411
11.186551,-1.7331,-0.7650,-1.4356,2.377
11.196054,-2.7966,-0.7634,-1.3646,3.204
11.221288,-4.3067,-0.7334,-1.2951,4.557
11.222060,-4.8215,0.1730,-0.7546,4.883
11.226831,-5.1467,2.0248,-0.2510,5.536
11.236402,-6.2350,2.3694,0.4148,6.683
11.246055,-6.2329,2.4061,0.7746,6.726
11.256256,-6.2303,2.4208,0.8184,6.734
11.265712,-6.2268,2.4250,2.3105,7.071
11.275548,-6.2229,2.4178,2.2701,7.052
11.286450,-3.7406,2.0723,2.2133,4.815
11.295505,-0.4152,2.0052,2.1512,2.970
11.324176,2.4448,1.3356,2.0738,3.473
11.324927,2.7001,0.5819,1.0459,2.954
11.325567,2.6937,-0.1677,0.6950,2.787
11.337012,2.6856,-0.8102,0.5873,2.866
11.345541,2.6787,-1.1287,0.4655,2.944
11.360298,2.6727,-1.2054,0.3333,2.951
11.366975,1.2254,-1.4985,0.2062,1.947
11.376147,0.6935,-1.5033,0.0842,1.658
11.385551,0.6954,-1.5056,-0.0198,1.659
11.407001,0.7005,-1.4913,-0.0921,1.650
11.407635,0.7096,-1.4578,-0.1458,1.628
11.416122,0.7206,-0.9375,-0.1747,1.195
11.426739,2.1498,-0.8715,-0.2124,2.329
11.436012,3.4715,-0.8106,-0.1891,3.570
11.445695,4.1942,-0.7594,0.1802,4.266
11.456668,4.1940,-0.6967,0.4707,4.277
11.466534,4.2057,-0.6404,0.4893,4.282
11.476613,4.2159,-1.0123,0.5068,4.365
11.486183,4.2247,-1.3496,0.5226,4.466
11.496070,3.2924,-1.6786,0.5211,3.732
11.524797,2.5096,-2.0643,0.5292,3.292
11.525587,1.6996,-2.0264,0.5092,2.693
11.525906,1.6938,-1.9847,0.4724,2.652
11.545461,1.7167,-1.9346,0.4429,2.624
11.546592,1.7283,-1.8701,0.3920,2.576
11.556536,1.7420,-1.4768,0.3340,2.308
11.566256,1.7162,-1.3828,0.2585,2.219
11.575367,1.7046,-1.2642,0.1817,2.130
11.586484,1.6929,-1.1490,0.1209,2.050
11.595751,1.6934,-1.0327,0.0515,1.984
11.627500,1.6919,-0.9220,-0.2303,1.941
11.628347,1.1572,-1.0633,-0.2752,1.595
11.628733,0.8522,-0.9682,-0.5866,1.417
11.636629,0.8317,-0.8821,-0.5959,1.351
11.645513,0.4829,-0.8044,-0.6132,1.121
11.655991,0.0378,-0.7347,-1.1791,1.390
11.666605,-0.5444,-0.6588,-1.7031,1.906
11.676888,-0.5554,-0.5749,-2.3209,2.455
11.686333,-0.5538,-0.2114,-2.2593,2.336
11.696726,-0.5536,-0.1669,-2.2000,2.275
11.725239,-0.5548,-0.1004,-2.1185,2.192
11.725947,0.1780,-0.0251,-2.0143,2.022
11.726338,0.1735,0.0455,-1.9172,1.926
11.735514,0.1673,0.0978,-1.7878,1.798
11.746717,0.1595,0.1330,-1.3575,1.373
11.756086,0.1506,0.1785,-0.3055,0.384
11.766385,0.1002,0.2057,0.2611,0.347
11.776233,-1.0395,0.2002,0.7055,1.272
11.786221,-2.6005,0.1890,1.1063,2.832
11.795557,-4.9341,0.1672,1.5247,5.167
11.822741,-5.3833,0.1564,2.0249,5.754
11.823620,-5.3791,0.1465,2.9547,6.139
11.825353,-5.3717,1.0710,3.4031,6.449
11.836503,-5.3615,1.0653,4.3628,6.994
11.846101,-5.3501,1.0568,4.2461,6.912
11.857893,-3.2960,1.0321,4.0927,5.355
11.867146,-1.5703,1.0183,3.9212,4.345
11.875801,-0.0927,0.9886,3.7407,3.870
11.886548,-0.0895,0.9595,2.1768,2.381
11.895470,-0.0895,0.9317,1.1237,1.462
11.923926,-0.0922,0.8899,0.3404,0.957
11.924724,-0.0982,0.8443,0.1479,0.863
11.925443,-0.6922,0.7922,-0.0189,1.052
11.940180,-0.7019,0.7906,-0.1950,1.075
11.946723,-0.7120,1.1954,-0.5677,1.503
11.955999,-0.7214,1.1468,-0.6781,1.515
11.967070,-0.7295,1.0823,-0.7607,1.511
11.975600,-0.7225,1.0051,-0.8054,1.477
11.986621,0.2800,0.9440,-0.8199,1.281
11.996041,1.3114,0.5995,-0.8122,1.655
12.023465,2.4125,0.0137,-0.7577,2.529
12.024210,3.3508,-0.0647,-0.6930,3.422
12.026370,4.1120,-0.1409,-0.6111,4.160
12.036106,4.1100,-0.2155,-0.5429,4.151
12.045991,4.1076,-0.2756,-0.4769,4.144
12.056536,4.1046,-0.3344,-0.4405,4.142
12.066039,4.1013,0.0167,-0.6242,4.149
12.076294,3.3618,0.3267,-0.5788,3.427
12.086459,2.5943,0.5522,-0.5361,2.706
12.096087,2.2208,0.5164,-0.5233,2.339
12.124193,2.2009,0.4802,-0.5139,2.311
12.124800,2.2081,0.4596,-0.7930,2.391
12.125477,2.2017,0.7002,-0.7596,2.432
12.136511,2.1949,0.6541,-0.7253,2.402
12.145410,2.2005,0.6031,-0.6890,2.383
12.157497,2.2041,0.5430,-0.9179,2.449
12.166596,2.1920,0.4738,-0.8798,2.409
12.175546,2.1918,0.1417,-0.8223,2.345
12.186457,2.1770,0.0810,-0.7783,2.313
12.196348,2.1347,0.0107,-0.7480,2.262
12.228511,1.6302,-0.0656,-0.7180,1.782
12.229311,1.2628,-0.1205,-0.6738,1.436
12.229648,0.8826,0.1176,-0.6696,1.114
12.236529,0.3942,0.4839,-0.8694,1.070
12.245667,0.3696,0.4471,-0.8241,1.008
12.256804,0.3456,0.4153,-1.0502,1.181
12.266848,0.3221,0.3880,-1.0430,1.158
12.276067,0.0401,0.3648,-1.7809,1.818
12.286862,-0.2416,-0.1441,-1.7109,1.734
12.296081,-0.2640,-0.5660,-1.6508,1.765
12.324240,-0.2990,-0.9667,-1.5876,1.883
12.324926,-1.1630,-1.3147,-1.5333,2.331
12.327188,-2.0915,-1.6972,-1.4729,3.070
12.336525,-3.1254,-1.6388,-1.3845,3.791
12.345672,-3.1220,-1.5822,-1.2855,3.729
12.357257,-3.1308,-1.5182,-1.1923,3.678
12.366591,-3.8592,-1.4406,-1.1026,4.264
12.376224,-3.8924,0.5883,-1.0191,4.066
12.390537,-4.2690,3.1848,-0.0918,5.327
12.395776,-4.2787,3.2301,0.6098,5.396
12.427320,-4.2348,3.2558,0.8819,5.414
12.428200,-3.8368,3.2617,2.1642,5.481
12.428680,-2.4325,3.2468,1.6320,4.373
12.436456,-2.1332,2.7688,1.1062,3.666
12.445536,-1.7535,1.5743,1.0938,2.598
12.456256,0.5306,0.6612,1.5054,1.728
12.466990,0.5647,-0.0943,1.4510,1.560
12.476045,0.5841,-0.6912,1.3745,1.646
12.490621,0.5887,-1.0993,1.2929,1.796
12.496110,0.6080,-1.1613,1.1600,1.750
12.525250,0.6186,-1.2127,0.7917,1.575
12.525976,-0.4280,-1.2381,0.6717,1.472
12.526374,-0.4210,-1.2385,0.5704,1.427
12.536781,-0.4097,-1.2012,0.4843,1.358
12.545848,-0.3956,-0.7933,0.4079,0.976
12.556764,-0.3805,-0.4590,0.3378,0.685
12.568658,0.1809,-0.4008,0.2870,0.525
12.576770,1.2737,-0.3371,0.2279,1.337
12.590993,2.2835,-0.2759,0.2007,2.309
12.596087,3.1681,-0.2231,0.1645,3.180
12.625623,3.8589,-0.1819,0.1492,3.866
12.626411,3.8793,-0.5339,0.1432,3.918
12.626775,3.8838,-0.9090,0.1297,3.991
12.636447,3.9001,-1.1421,0.1344,4.066
12.646109,3.9013,-1.1643,0.1556,4.074
12.656884,3.9158,-1.5559,0.1780,4.217
12.667048,3.1544,-1.8086,0.2009,3.642
12.676155,2.3665,-1.7853,0.2107,2.972
12.686561,1.6199,-1.7870,0.2207,2.422
12.695663,1.1618,-1.7619,0.2308,2.123
12.723028,1.1708,-1.7160,0.2265,2.090
12.723765,1.1838,-1.6337,0.2343,2.031
12.725467,1.2002,-1.5433,0.2124,1.967
12.736445,1.2185,-1.4359,0.1754,1.891
12.746122,1.5087,-1.3240,0.1380,2.012
12.756159,1.5250,-1.1994,0.1009,1.943
12.765814,1.5396,-1.0779,0.0776,1.881
12.776198,1.5523,-0.9757,-0.2030,1.845
12.786629,1.5629,-0.8681,-0.2505,1.805
12.795569,1.2450,-0.7826,-0.6108,1.592
12.830899,0.7892,-0.7188,-0.9685,1.441
12.831594,0.4411,-0.6626,-0.9656,1.251
12.831993,0.1054,-0.5995,-0.9666,1.142
12.839560,0.1090,-0.5562,-0.9558,1.111
12.846493,0.1116,-0.5184,-0.9599,1.097
12.856607,0.1132,-0.4855,-0.9398,1.064
12.866681,0.1137,-0.4570,-0.9251,1.038
12.875577,0.1269,-0.4460,-0.9048,1.017
12.886445,0.1392,-0.4385,-0.8674,0.982
12.896234,0.1507,-0.4341,-1.2221,1.306
12.925826,0.1613,-0.4186,-1.1931,1.275
12.926671,0.1576,-0.3917,-1.1634,1.238
12.927058,0.1670,-0.3394,-1.1210,1.183
12.935991,0.1213,0.3917,-1.0930,1.167
12.945471,-0.4017,0.4257,-1.0385,1.192
12.959662,-1.0069,0.4302,-0.9988,1.482
12.966671,-1.9937,0.4464,-0.9480,2.252
12.975753,-3.2259,0.4564,-0.8879,3.377
12.986503,-4.1440,0.4273,0.6991,4.224
12.996300,-4.1739,-0.4482,1.8369,4.582
13.024420,-4.6642,-0.4357,1.8503,5.037
13.025307,-4.6752,-0.4346,2.1278,5.155
13.025732,-4.6699,-0.4316,2.4777,5.304
13.036709,-4.6626,-0.4269,2.6711,5.390
13.046000,-4.6540,1.2574,3.0893,5.726
13.057214,-3.3372,1.2490,3.0002,4.658
13.066311,-1.2995,1.2386,2.1189,2.777
13.075406,-0.2842,1.2273,2.0091,2.371
13.086155,0.2534,1.2109,1.8764,2.248
13.095964,0.5859,1.1850,1.7315,2.178
13.122248,0.5893,0.5050,1.5456,1.729
13.122885,0.5903,0.4875,1.1380,1.372
13.125450,0.5889,0.4488,1.0096,1.252
13.136439,0.5853,0.4012,0.8475,1.105
13.145967,0.0080,0.3469,0.6965,0.778
13.156701,0.0013,0.2620,0.5709,0.628
13.165916,-0.0057,0.2091,0.4589,0.504
13.175476,-0.0123,0.1632,0.0773,0.181
13.186404,-0.0188,0.1494,0.0165,0.152
13.196100,0.8057,0.1390,-0.0506,0.819
13.222511,1.7124,0.1324,-0.0955,1.720
13.223212,2.4566,0.1171,-0.6064,2.533
13.225514,3.0793,0.5003,-0.6558,3.188
13.236445,3.0899,0.4769,-0.6800,3.200
13.246124,3.1013,0.4662,-0.6936,3.212
13.255562,3.0994,0.4393,-0.6982,3.207
13.266836,3.1112,0.4481,-0.6941,3.219
13.276048,3.1089,0.6389,-0.6266,3.235
13.286808,2.8335,0.6033,-0.5531,2.949
13.296212,2.5026,0.5479,-0.4923,2.609
13.323646,2.1843,0.4889,-0.4457,2.282
13.324386,1.9200,0.4424,-0.3856,2.008
13.325589,1.5324,0.4217,-0.6372,1.712
13.336766,1.2668,0.3854,-0.8461,1.571
13.345497,1.2594,0.3354,-0.8084,1.534
13.357192,1.2516,0.2860,-0.7694,1.497
13.367028,1.2437,0.2389,-0.7567,1.475
13.375515,1.2362,0.1570,-0.7418,1.450
13.386749,1.5835,-0.1367,-0.7267,1.748
13.396115,1.5778,-0.1900,-0.7117,1.741
13.422991,1.5732,-0.2352,-0.6830,1.731
13.423617,1.5694,-0.2879,-0.6807,1.735
13.425461,1.5662,-0.3499,-1.0020,1.892
13.436751,1.5089,-0.4087,-0.9638,1.836
13.445942,1.1249,-0.4646,-0.9205,1.526
13.455990,1.0680,-0.5035,-1.1584,1.654
13.465812,0.7120,-0.5376,-1.3501,1.618
13.477246,0.7107,-0.5521,-1.2780,1.563
13.486482,0.7097,-0.2614,-1.2289,1.443
13.495593,0.7086,0.1959,-1.1766,1.387
13.523138,0.7066,0.5708,-1.3525,1.629
13.523902,0.7034,0.5762,-1.2942,1.582
13.525342,0.6989,0.5800,-1.5861,1.828
13.536439,0.6933,0.5838,-1.5064,1.758
13.545786,0.6863,0.5861,-1.4250,1.687
13.555979,0.4190,0.2581,-1.3433,1.431
13.566820,0.4082,-0.0491,-1.2615,1.327
13.575562,0.3819,-0.1175,-1.1675,1.234
13.586604,0.3271,-0.5024,-0.7371,0.950
13.596275,0.2726,-0.5071,0.5688,0.809
13.623093,-0.0804,-0.5236,0.6648,0.850
13.623728,-0.0911,-0.5356,0.7643,0.938
13.625481,-1.3253,-0.5413,0.8413,1.661
13.636765,-3.4240,-0.4903,0.8890,3.571
13.646542,-5.7187,0.4477,0.8890,5.805
13.657214,-5.7103,1.9795,0.8580,6.104
13.665670,-5.7033,3.8205,0.7724,6.908
13.676892,-5.7003,5.1858,0.6897,7.737
13.686737,-5.7011,5.1386,0.6129,7.700
13.687614,-5.7011,5.1386,0.6129,7.700
13.696504,-3.7998,5.0694,0.5042,6.355
13.724830,-2.4625,4.9779,0.4493,5.572
13.725843,-1.3066,3.2680,1.1595,3.706
13.726232,-0.5195,1.5752,1.7370,2.402
13.737393,0.1031,0.1847,1.9627,1.974
13.746699,0.5349,-0.7925,1.9151,2.141
13.757185,0.9658,-1.3088,1.8415,2.457
13.765623,0.9455,-1.3922,1.7594,2.435
13.777152,0.9266,-1.4792,1.6734,2.418
13.786947,0.9127,-1.5451,1.5681,2.383
13.796639,0.9070,-1.5808,1.4285,2.316
13.825609,0.8959,-1.5723,0.9304,2.035
13.826383,0.8944,-1.5283,0.8228,1.953
13.826810,0.9029,-1.4323,0.7121,1.837
13.842889,0.9303,-1.3244,0.5926,1.724
13.845263,0.9425,-1.2149,0.4968,1.616
13.855904,1.3618,-1.0770,0.3824,1.778
13.869358,1.6965,-0.9574,0.2891,1.969
13.875195,1.9868,-0.8606,0.1898,2.174
13.886672,2.0561,-0.7601,-0.1317,2.196
13.896483,2.4087,-0.6831,-0.1830,2.510
13.927923,2.4460,-0.6426,-0.2210,2.539
13.928765,2.4819,-0.8278,-0.2456,2.628
13.929129,2.5031,-1.0743,-0.2600,2.736
13.936649,2.5232,-1.0953,-0.2536,2.762
13.946360,2.5288,-1.0944,-0.2289,2.765
13.957009,2.5337,-1.1111,-0.2012,2.774
13.965896,2.4973,-1.1028,-0.1716,2.735
13.976376,2.0935,-1.1064,-0.1543,2.373
13.986150,2.0585,-1.1182,-0.1361,2.347
14.000686,1.5483,-1.1084,-0.1442,1.910
14.038168,1.2983,-1.0901,-0.5461,1.781
14.039284,1.3081,-1.0648,-0.5651,1.779
14.040024,1.3189,-1.2644,-0.5825,1.918
14.040441,1.3166,-1.1871,-0.6115,1.875
14.045682,1.3142,-1.1215,-0.6242,1.837
14.055689,1.3115,-1.0553,-0.6475,1.804
14.066112,1.3085,-1.0032,-0.6673,1.779
14.077689,0.9372,-0.9523,-0.9549,1.642
14.087384,0.5383,-0.9032,-1.2497,1.633
14.096434,0.1798,-0.8416,-1.5218,1.748
14.125587,0.1887,-0.7943,-1.4839,1.694
14.126278,0.1971,-0.7621,-1.4212,1.625
14.126638,0.1909,-0.7193,-1.3633,1.553
14.136779,0.1700,-0.6791,-1.2854,1.464
14.145872,0.1480,-0.6415,-1.2169,1.384
14.157698,0.1111,-0.6065,-1.1190,1.278
14.165973,0.0867,-0.5195,-1.0207,1.149
14.176051,-0.2113,-0.1496,-0.9232,0.959
14.189145,-0.5513,-0.0827,-0.8280,0.998
14.195425,-0.9194,-0.0058,-0.7505,1.187
14.223191,-1.2746,0.3399,-0.6518,1.471
14.223898,-1.3033,0.3693,-0.5740,1.471
14.225434,-1.3460,0.3951,-0.5035,1.490
14.236665,-1.3888,0.4152,-0.4401,1.515
14.246743,-1.7315,0.4279,0.4601,1.842
14.257156,-1.7472,-0.8034,1.4615,2.415
14.265582,-1.7619,-0.7971,1.5216,2.461
14.275721,-2.1427,-0.7907,1.5588,2.765
14.286974,-3.6650,-0.7801,1.5527,4.056
14.296616,-3.6597,-0.7627,3.0308,4.813
14.326558,-3.6535,-0.1992,3.4923,5.058
14.327429,-3.6477,1.5127,3.4075,5.216
14.327972,-3.6428,1.5158,2.7273,4.796
14.335928,-1.5962,1.5157,1.3496,2.582
14.346066,-0.7222,1.5145,1.2082,2.068
14.356546,0.0142,1.5103,1.0638,1.847
14.365685,0.4629,0.2641,0.9341,1.075
14.376317,0.4471,0.2652,0.2538,0.578
14.389970,0.4571,0.2439,0.1545,0.541
14.396684,0.4521,0.1988,0.0642,0.498
14.426079,0.4458,0.1546,-0.0182,0.472
14.426725,0.1258,0.1428,-0.0953,0.213
14.427067,0.1191,0.9014,-0.1526,0.922
14.437005,0.1131,1.2392,-0.1779,1.257
14.446637,0.1079,1.1830,-0.1995,1.205
14.461717,0.1029,1.1301,-0.2307,1.158
14.465668,1.0652,1.0801,-0.2454,1.537
14.478161,2.0277,1.0327,-0.2831,2.293
14.487286,2.8405,0.9588,-0.2889,3.012
14.497104,2.8494,0.6648,-0.3058,2.942
14.525767,2.8439,0.5840,-0.3079,2.920
14.526416,2.8510,0.4697,-0.2962,2.905
14.526899,2.8434,0.0236,-0.2573,2.855
14.537061,2.8347,-0.0326,-0.2322,2.844
14.546236,2.4301,-0.1045,-0.1944,2.440
14.557570,2.3656,-0.1883,-0.1717,2.379
14.566064,1.8790,-0.2540,-0.1639,1.903
14.576641,1.8421,-0.3016,-0.1438,1.872
14.586200,1.7783,-0.3308,-0.1654,1.816
14.597099,1.5249,-0.0803,-0.4730,1.599
14.627247,1.5047,0.1401,-0.4663,1.582
14.628145,1.4726,0.1250,-0.4583,1.547
14.628573,1.4417,0.1026,-0.4488,1.513
14.636762,1.4250,0.0701,-0.4512,1.496
14.646123,1.3817,0.0538,-0.4380,1.450
14.657198,1.1212,0.0408,-0.4076,1.194
14.665621,1.1067,-0.2541,-0.3755,1.196
14.676220,1.1065,-0.3000,-0.3555,1.200
14.686708,1.0933,-0.5887,-0.3206,1.282
14.696323,1.0665,-0.5905,-0.2980,1.255
14.727546,1.0398,-0.5921,-0.2741,1.228
14.728567,0.9996,-0.5927,-0.2364,1.186
14.728986,0.9869,-0.5918,-0.4845,1.249
14.737378,0.9881,-0.5621,-0.4871,1.237
14.746577,0.9893,-0.5452,-0.4758,1.226
14.757549,1.0047,-0.4981,-0.4914,1.224
14.766291,1.0074,-0.2146,-0.4932,1.142
14.776944,1.0110,-0.1573,-0.4945,1.136
14.786286,1.0147,0.1872,-0.6986,1.246
14.796475,1.0180,0.2434,-1.1300,1.540
14.826946,1.0066,0.2948,-1.5808,1.897
14.827789,1.0079,0.3281,-1.5178,1.851
14.828240,0.4363,0.3584,-1.4715,1.576
14.836820,-0.1768,0.3746,-1.4017,1.462
14.846812,-0.1920,0.3868,-1.3388,1.407
14.856438,-0.1955,0.3924,-1.2986,1.371
14.865350,-0.2012,0.3904,-1.2425,1.318
14.875474,-0.4676,0.3825,-1.1857,1.331
14.886812,-0.4901,0.3717,-1.1156,1.274
14.896042,-0.5137,0.6590,-1.0329,1.329
14.927983,-0.5243,0.6605,-0.9523,1.272
14.928944,-0.9164,0.6769,-0.8755,1.437
14.929342,-0.9678,0.6814,-0.8049,1.431
14.936773,-1.0193,1.4756,-0.7818,1.956
14.946921,-1.3985,2.4146,-0.7652,2.893
14.961075,-1.4530,2.9340,-0.6990,3.348
14.965635,-2.6689,2.8884,0.7716,4.008
14.977359,-4.9350,2.8280,0.8048,5.745
14.986587,-4.9532,2.7650,1.0526,5.769
14.996744,-4.9708,2.6999,1.0545,5.754
15.026314,-4.9877,2.6061,1.7614,5.897
15.027347,-5.0035,2.4865,1.7186,5.846
15.028076,-5.0180,2.1388,1.7045,5.715
15.037165,-2.5399,2.0380,2.0933,3.871
15.047695,-0.2530,1.9243,2.0436,2.818
15.057123,1.7461,1.3823,1.9664,2.971
15.066355,1.7152,0.7287,1.8543,2.629
15.077101,1.7143,-0.1440,1.7171,2.431
15.086442,1.7031,-1.2049,1.5653,2.608
15.097419,1.6957,-2.1678,1.4105,3.093
15.127057,0.6587,-2.6598,1.2679,3.019
15.128130,-0.7940,-2.6367,1.1379,2.979
15.128593,-1.1640,-2.6022,0.9856,3.016
15.136840,-1.1599,-2.5434,0.5546,2.850
15.145811,-1.1368,-2.4761,0.4439,2.761
15.157272,-1.1100,-2.0375,0.3594,2.348
15.165874,-1.0673,-1.5589,0.2589,1.907
15.176542,0.0539,-1.1201,0.1706,1.134
15.185837,1.2033,-0.9710,0.0798,1.548
15.195519,2.1606,-0.8336,-0.0043,2.316
15.224681,2.2156,-0.7030,-0.3123,2.345
15.225479,2.2528,-0.5861,-0.3383,2.352
15.226581,2.2859,-0.5125,-0.3539,2.369
15.236201,2.3158,-0.4676,-0.3602,2.390
15.246546,2.3412,-0.7185,-0.3561,2.475
15.259228,2.3629,-0.7040,-0.3060,2.484
15.266184,2.3692,-0.9445,-0.2555,2.563
15.277741,2.3741,-0.9602,-0.2190,2.570
15.286082,2.3915,-0.9685,-0.1824,2.587
15.296366,2.3404,-0.9791,-0.1598,2.542
15.325852,2.3022,-0.9798,-0.1654,2.507
15.326876,2.2776,-0.9802,-0.4705,2.524
15.327321,2.2538,-0.9758,-0.4755,2.502
15.337279,1.9452,-0.6912,-0.4934,2.123
15.346051,1.9104,-0.6435,-0.5100,2.079
15.356854,1.5632,-0.6028,-0.5248,1.756
15.366108,1.5569,-0.5735,-0.7952,1.840
15.376799,1.5369,-0.5309,-0.7889,1.807
15.386277,1.5304,-0.7885,-0.7774,1.889
15.397329,1.5239,-1.0189,-0.7608,1.985
15.426364,1.5174,-1.0040,-0.7254,1.959
15.427237,1.4835,-1.0029,-0.6986,1.922
15.427571,1.4630,-1.1923,-0.6809,2.006
15.436889,1.4559,-1.1634,-0.9045,2.072
15.445851,1.4349,-1.1740,-0.8529,2.041
15.456830,1.0462,-1.4526,-0.8129,1.966
15.466090,0.9983,-1.4377,-0.7713,1.913
15.478290,0.7192,-1.6848,-0.7422,1.977
15.487253,0.7263,-1.6075,-0.6997,1.898
15.496206,0.7197,-1.5195,-0.6719,1.811
15.526321,0.7124,-1.4244,-0.6319,1.713
15.527298,0.7042,-1.3265,-0.5938,1.615
15.527701,0.6948,-1.1873,-0.5711,1.489
15.540148,0.6703,-0.5349,-0.8625,1.216
15.551199,0.4129,-0.1631,-0.8134,0.927
15.559007,0.0454,-0.0728,-0.8055,0.810
15.566035,-0.3639,-0.0188,-1.0290,1.092
15.579319,-0.7332,0.0400,-1.0067,1.246
15.586603,-0.9806,0.0909,-0.9838,1.392
15.596241,-0.9970,-0.1787,-0.9602,1.396
15.626668,-1.0138,-0.1824,-0.9361,1.392
15.627472,-1.0582,-0.5199,-0.8984,1.482
15.627998,-1.1029,-0.5099,-0.8475,1.481
15.636983,-1.1476,-0.5330,-0.0100,1.265
15.647665,-1.1921,-0.5471,0.0464,1.312
15.657988,-1.2362,-0.5634,0.0832,1.361
15.665916,-2.1924,-0.5662,0.8886,2.432
15.676786,-3.7057,-0.5657,1.5563,4.059
15.686812,-3.7188,0.2682,1.5737,4.047
15.695605,-3.7160,1.6378,2.1542,4.597
15.725733,-3.7120,1.6499,2.1062,4.576
15.726716,-3.7067,1.6654,2.4645,4.753
15.727210,-2.9651,1.6561,2.3833,4.149
15.736847,-2.3730,1.6354,2.2884,3.680
15.746220,-1.9858,1.6058,2.1843,3.361
15.756782,-1.3410,1.5291,2.0764,2.907
15.766001,-0.6839,1.4474,1.5429,2.223
15.777833,-0.6821,1.3574,1.4290,2.086
15.786399,-0.6823,1.2452,1.3158,1.936
15.796923,-0.6844,0.8791,1.2059,1.642
15.826536,-0.6886,0.8072,1.0856,1.518
15.827527,-0.6942,0.7261,0.9855,1.407
15.828014,-0.7010,0.6516,0.8924,1.308
15.840428,-0.7084,0.5834,0.7794,1.204
15.846389,-0.7161,0.5354,0.2269,0.923
15.856809,-0.6966,0.4930,-0.1801,0.872
15.867092,0.3447,0.4553,-0.2780,0.635
15.875652,1.1962,0.4093,-0.7160,1.453
15.887428,1.8581,0.3818,-0.7445,2.038
15.895443,2.3714,0.3174,-0.7592,2.510
15.926231,2.8180,-0.0416,-0.7596,2.919
15.927228,3.1976,-0.0579,-0.7473,3.284
15.927781,3.5507,-0.0872,-0.7245,3.625
15.936982,3.5638,-0.1160,-0.6538,3.625
15.946942,3.5907,-0.1442,-0.5912,3.642
15.957642,3.6042,-0.1455,-0.5351,3.647
15.965702,3.6172,0.1893,-0.4610,3.651
15.975707,3.6294,0.1523,-0.4019,3.655
15.986699,3.3549,0.1137,-0.3323,3.373
15.996438,2.8755,0.0754,-0.2808,2.890
16.008409,2.4096,0.0394,-0.2335,2.421
16.015989,2.0254,0.0070,-0.1895,2.034
16.043473,1.7231,-0.0084,-0.1353,1.728
16.044132,1.6660,-0.0351,-0.0849,1.669
16.045965,1.3363,-0.0475,-0.0387,1.338
16.057168,1.3331,-0.0325,-0.0122,1.334
16.066241,1.3294,0.4837,0.0223,1.415
16.075735,1.2976,0.4923,0.0257,1.388
16.090033,1.0479,0.4881,0.0134,1.156
16.095999,1.0027,0.4860,0.0001,1.114
16.126639,0.6036,0.4728,-0.0135,0.767
16.127655,0.5998,0.4619,-0.0406,0.758
16.128125,0.5960,0.4101,-0.2987,0.783
16.136814,0.5920,0.0989,-0.3111,0.676
16.145811,0.5878,0.0592,-0.6228,0.858
16.155648,0.5835,-0.0217,-0.6613,0.882
